trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2023-08-19|Bus|Chatswood|0|<50|<50
2023-08-19|Bus|Macquarie Park|0|<50|<50
2023-08-19|Bus|Newcastle and surrounds|0|<50|<50
2023-08-19|Bus|North Sydney|0|<50|<50
2023-08-19|Bus|Other|0|1600|3100
2023-08-19|Bus|Parramatta|0|<50|<50
2023-08-19|Bus|Strathfield|0|<50|<50
2023-08-19|Bus|Sydney CBD|0|1400|300
2023-08-19|Bus|All - NSW|0|3000|3400
2023-08-19|Bus|Chatswood|1|<50|<50
2023-08-19|Bus|Macquarie Park|1|<50|<50
2023-08-19|Bus|Newcastle and surrounds|1|<50|<50
2023-08-19|Bus|North Sydney|1|<50|<50
2023-08-19|Bus|Other|1|700|1600
2023-08-19|Bus|Parramatta|1|<50|<50
2023-08-19|Bus|Strathfield|1|<50|<50
2023-08-19|Bus|Sydney CBD|1|900|200
2023-08-19|Bus|All - NSW|1|1600|1800
2023-08-19|Bus|Chatswood|2|<50|<50
2023-08-19|Bus|Macquarie Park|2|<50|<50
2023-08-19|Bus|Newcastle and surrounds|2|<50|<50
2023-08-19|Bus|North Sydney|2|<50|<50
2023-08-19|Bus|Other|2|500|1200
2023-08-19|Bus|Parramatta|2|<50|100
2023-08-19|Bus|Strathfield|2|<50|<50
2023-08-19|Bus|Sydney CBD|2|1000|200
2023-08-19|Bus|All - NSW|2|1500|1500
2023-08-19|Bus|Chatswood|3|<50|<50
2023-08-19|Bus|Macquarie Park|3|<50|<50
2023-08-19|Bus|Newcastle and surrounds|3|<50|<50
2023-08-19|Bus|North Sydney|3|<50|<50
2023-08-19|Bus|Other|3|500|1100
2023-08-19|Bus|Parramatta|3|<50|<50
2023-08-19|Bus|Strathfield|3|<50|<50
2023-08-19|Bus|Sydney CBD|3|800|200
2023-08-19|Bus|All - NSW|3|1300|1300
2023-08-19|Bus|Chatswood|4|<50|<50
2023-08-19|Bus|Macquarie Park|4|<50|<50
2023-08-19|Bus|North Sydney|4|<50|<50
2023-08-19|Bus|Other|4|800|900
2023-08-19|Bus|Parramatta|4|<50|<50
2023-08-19|Bus|Strathfield|4|<50|<50
2023-08-19|Bus|Sydney CBD|4|500|300
2023-08-19|Bus|All - NSW|4|1300|1200
2023-08-19|Bus|Chatswood|5|100|<50
2023-08-19|Bus|Macquarie Park|5|<50|<50
2023-08-19|Bus|Newcastle and surrounds|5|<50|<50
2023-08-19|Bus|North Sydney|5|<50|<50
