trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2022-09-12|Bus|Chatswood|0|<50|<50
2022-09-12|Bus|Macquarie Park|0|<50|<50
2022-09-12|Bus|North Sydney|0|<50|<50
2022-09-12|Bus|Other|0|300|300
2022-09-12|Bus|Parramatta|0|<50|<50
2022-09-12|Bus|Strathfield|0|<50|<50
2022-09-12|Bus|Sydney CBD|0|200|100
2022-09-12|Bus|All - NSW|0|500|400
2022-09-12|Bus|Chatswood|1|<50|<50
2022-09-12|Bus|Macquarie Park|1|<50|<50
2022-09-12|Bus|North Sydney|1|<50|<50
2022-09-12|Bus|Other|1|200|300
2022-09-12|Bus|Parramatta|1|<50|<50
2022-09-12|Bus|Strathfield|1|<50|<50
2022-09-12|Bus|Sydney CBD|1|200|100
2022-09-12|Bus|All - NSW|1|400|400
2022-09-12|Bus|Chatswood|2|<50|<50
2022-09-12|Bus|Macquarie Park|2|<50|<50
2022-09-12|Bus|North Sydney|2|<50|<50
2022-09-12|Bus|Other|2|200|300
2022-09-12|Bus|Parramatta|2|<50|<50
2022-09-12|Bus|Strathfield|2|<50|<50
2022-09-12|Bus|Sydney CBD|2|200|100
2022-09-12|Bus|All - NSW|2|400|400
2022-09-12|Bus|Chatswood|3|<50|<50
2022-09-12|Bus|Macquarie Park|3|<50|<50
2022-09-12|Bus|North Sydney|3|<50|<50
2022-09-12|Bus|Other|3|300|300
2022-09-12|Bus|Parramatta|3|<50|<50
2022-09-12|Bus|Strathfield|3|<50|<50
2022-09-12|Bus|Sydney CBD|3|300|100
2022-09-12|Bus|All - NSW|3|600|400
2022-09-12|Bus|Chatswood|4|<50|<50
2022-09-12|Bus|Macquarie Park|4|<50|<50
2022-09-12|Bus|North Sydney|4|<50|<50
2022-09-12|Bus|Other|4|1300|700
2022-09-12|Bus|Parramatta|4|<50|<50
2022-09-12|Bus|Strathfield|4|<50|<50
2022-09-12|Bus|Sydney CBD|4|100|200
2022-09-12|Bus|All - NSW|4|1400|900
2022-09-12|Bus|Chatswood|5|100|<50
2022-09-12|Bus|Macquarie Park|5|100|100
2022-09-12|Bus|Newcastle and surrounds|5|<50|<50
2022-09-12|Bus|North Sydney|5|100|<50
2022-09-12|Bus|Other|5|8100|5400
2022-09-12|Bus|Parramatta|5|400|300
2022-09-12|Bus|Strathfield|5|100|100
2022-09-12|Bus|Sydney CBD|5|700|1000
2022-09-12|Bus|Wollongong and surrounds|5|<50|<50
2022-09-12|Bus|All - NSW|5|9600|6900
2022-09-12|Bus|Chatswood|6|200|100
2022-09-12|Bus|Macquarie Park|6|200|200
2022-09-12|Bus|Newcastle and surrounds|6|<50|<50
2022-09-12|Bus|North Sydney|6|100|100
2022-09-12|Bus|Other|6|21300|16500
2022-09-12|Bus|Parramatta|6|900|800
2022-09-12|Bus|Strathfield|6|300|200
2022-09-12|Bus|Sydney CBD|6|1800|2800
2022-09-12|Bus|Wollongong and surrounds|6|100|100
2022-09-12|Bus|All - NSW|6|24900|20800
2022-09-12|Bus|Chatswood|7|500|500
2022-09-12|Bus|Macquarie Park|7|700|500
2022-09-12|Bus|Newcastle and surrounds|7|100|100
2022-09-12|Bus|North Sydney|7|400|600
2022-09-12|Bus|Other|7|52000|32000
2022-09-12|Bus|Parramatta|7|1600|1900
2022-09-12|Bus|Strathfield|7|500|500
2022-09-12|Bus|Sydney CBD|7|2500|7400
2022-09-12|Bus|Wollongong and surrounds|7|300|500
2022-09-12|Bus|All - NSW|7|58600|44000
2022-09-12|Bus|Chatswood|8|600|600
2022-09-12|Bus|Macquarie Park|8|800|900
2022-09-12|Bus|Newcastle and surrounds|8|100|100
2022-09-12|Bus|North Sydney|8|800|1400
2022-09-12|Bus|Other|8|53200|47700
2022-09-12|Bus|Parramatta|8|1500|2600
2022-09-12|Bus|Strathfield|8|400|500
2022-09-12|Bus|Sydney CBD|8|3500|15500
2022-09-12|Bus|Wollongong and surrounds|8|500|1100
2022-09-12|Bus|All - NSW|8|61400|70400
2022-09-12|Bus|Chatswood|9|200|400
2022-09-12|Bus|Macquarie Park|9|400|700
2022-09-12|Bus|Newcastle and surrounds|9|100|100
2022-09-12|Bus|North Sydney|9|300|500
2022-09-12|Bus|Other|9|27700|27900
2022-09-12|Bus|Parramatta|9|700|1200
2022-09-12|Bus|Strathfield|9|300|200
2022-09-12|Bus|Sydney CBD|9|2300|7400
2022-09-12|Bus|Wollongong and surrounds|9|100|200
2022-09-12|Bus|All - NSW|9|32100|38600
2022-09-12|Bus|Chatswood|10|200|300
2022-09-12|Bus|Macquarie Park|10|200|300
2022-09-12|Bus|Newcastle and surrounds|10|100|100
2022-09-12|Bus|North Sydney|10|200|200
2022-09-12|Bus|Other|10|23800|22400
2022-09-12|Bus|Parramatta|10|600|900
2022-09-12|Bus|Strathfield|10|200|200
2022-09-12|Bus|Sydney CBD|10|1800|3100
2022-09-12|Bus|Wollongong and surrounds|10|200|200
2022-09-12|Bus|All - NSW|10|27300|27700
2022-09-12|Bus|Chatswood|11|300|300
2022-09-12|Bus|Macquarie Park|11|300|300
2022-09-12|Bus|Newcastle and surrounds|11|100|100
