trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2022-07-17|Bus|Chatswood|0|<50|<50
2022-07-17|Bus|Macquarie Park|0|<50|100
2022-07-17|Bus|Newcastle and surrounds|0|<50|<50
2022-07-17|Bus|North Sydney|0|<50|<50
2022-07-17|Bus|Other|0|1800|3000
2022-07-17|Bus|Parramatta|0|<50|<50
2022-07-17|Bus|Strathfield|0|<50|<50
2022-07-17|Bus|Sydney CBD|0|1300|400
2022-07-17|Bus|All - NSW|0|3100|3500
2022-07-17|Bus|Chatswood|1|<50|<50
2022-07-17|Bus|Macquarie Park|1|<50|<50
2022-07-17|Bus|Newcastle and surrounds|1|<50|<50
2022-07-17|Bus|North Sydney|1|<50|<50
2022-07-17|Bus|Other|1|800|1600
2022-07-17|Bus|Parramatta|1|<50|<50
2022-07-17|Bus|Strathfield|1|<50|<50
2022-07-17|Bus|Sydney CBD|1|1000|300
2022-07-17|Bus|All - NSW|1|1800|1900
2022-07-17|Bus|Chatswood|2|<50|<50
2022-07-17|Bus|Macquarie Park|2|<50|<50
2022-07-17|Bus|Newcastle and surrounds|2|<50|<50
2022-07-17|Bus|North Sydney|2|<50|<50
2022-07-17|Bus|Other|2|500|1200
2022-07-17|Bus|Parramatta|2|<50|<50
2022-07-17|Bus|Strathfield|2|<50|<50
2022-07-17|Bus|Sydney CBD|2|1100|200
2022-07-17|Bus|All - NSW|2|1600|1400
2022-07-17|Bus|Chatswood|3|<50|<50
2022-07-17|Bus|Macquarie Park|3|<50|<50
2022-07-17|Bus|Newcastle and surrounds|3|<50|<50
2022-07-17|Bus|North Sydney|3|<50|<50
2022-07-17|Bus|Other|3|400|1200
2022-07-17|Bus|Parramatta|3|<50|<50
2022-07-17|Bus|Strathfield|3|<50|<50
2022-07-17|Bus|Sydney CBD|3|800|200
2022-07-17|Bus|All - NSW|3|1200|1400
2022-07-17|Bus|Chatswood|4|<50|<50
2022-07-17|Bus|Macquarie Park|4|<50|<50
2022-07-17|Bus|North Sydney|4|<50|<50
2022-07-17|Bus|Other|4|400|700
2022-07-17|Bus|Parramatta|4|<50|<50
2022-07-17|Bus|Strathfield|4|<50|<50
2022-07-17|Bus|Sydney CBD|4|300|200
2022-07-17|Bus|All - NSW|4|700|900
2022-07-17|Bus|Chatswood|5|<50|<50
2022-07-17|Bus|Macquarie Park|5|<50|<50
2022-07-17|Bus|Newcastle and surrounds|5|<50|<50
2022-07-17|Bus|North Sydney|5|<50|<50
2022-07-17|Bus|Other|5|900|900
2022-07-17|Bus|Parramatta|5|<50|<50
2022-07-17|Bus|Sydney CBD|5|300|100
2022-07-17|Bus|All - NSW|5|1200|1000
2022-07-17|Bus|Chatswood|6|100|<50
2022-07-17|Bus|Macquarie Park|6|<50|<50
2022-07-17|Bus|Newcastle and surrounds|6|<50|<50
2022-07-17|Bus|North Sydney|6|<50|<50
2022-07-17|Bus|Other|6|2300|2400
2022-07-17|Bus|Parramatta|6|100|100
2022-07-17|Bus|Strathfield|6|<50|<50
2022-07-17|Bus|Sydney CBD|6|500|300
2022-07-17|Bus|All - NSW|6|3000|2800
2022-07-17|Bus|Chatswood|7|100|100
2022-07-17|Bus|Macquarie Park|7|100|100
2022-07-17|Bus|Newcastle and surrounds|7|<50|<50
2022-07-17|Bus|North Sydney|7|<50|<50
2022-07-17|Bus|Other|7|4600|3800
2022-07-17|Bus|Parramatta|7|200|200
2022-07-17|Bus|Strathfield|7|<50|<50
2022-07-17|Bus|Sydney CBD|7|700|600
2022-07-17|Bus|Wollongong and surrounds|7|<50|<50
2022-07-17|Bus|All - NSW|7|5700|4800
2022-07-17|Bus|Chatswood|8|100|100
2022-07-17|Bus|Macquarie Park|8|100|100
2022-07-17|Bus|Newcastle and surrounds|8|<50|<50
2022-07-17|Bus|North Sydney|8|<50|<50
2022-07-17|Bus|Other|8|9100|7600
2022-07-17|Bus|Parramatta|8|300|400
2022-07-17|Bus|Strathfield|8|100|100
2022-07-17|Bus|Sydney CBD|8|1000|1100
2022-07-17|Bus|Wollongong and surrounds|8|100|100
2022-07-17|Bus|All - NSW|8|10800|9500
2022-07-17|Bus|Chatswood|9|200|200
2022-07-17|Bus|Macquarie Park|9|200|200
2022-07-17|Bus|Newcastle and surrounds|9|<50|<50
2022-07-17|Bus|North Sydney|9|100|100
2022-07-17|Bus|Other|9|14200|12600
2022-07-17|Bus|Parramatta|9|500|600
2022-07-17|Bus|Strathfield|9|200|100
2022-07-17|Bus|Sydney CBD|9|1600|2000
2022-07-17|Bus|Wollongong and surrounds|9|100|100
2022-07-17|Bus|All - NSW|9|17100|15900
2022-07-17|Bus|Chatswood|10|200|200
2022-07-17|Bus|Macquarie Park|10|200|200
2022-07-17|Bus|Newcastle and surrounds|10|<50|<50
2022-07-17|Bus|North Sydney|10|100|100
2022-07-17|Bus|Other|10|17200|14900
2022-07-17|Bus|Parramatta|10|500|600
2022-07-17|Bus|Strathfield|10|200|100
2022-07-17|Bus|Sydney CBD|10|1600|3000
2022-07-17|Bus|Wollongong and surrounds|10|100|100
2022-07-17|Bus|All - NSW|10|20100|19200
2022-07-17|Bus|Chatswood|11|200|300
2022-07-17|Bus|Macquarie Park|11|300|200
2022-07-17|Bus|Newcastle and surrounds|11|<50|100
2022-07-17|Bus|North Sydney|11|100|100
2022-07-17|Bus|Other|11|19300|16800
2022-07-17|Bus|Parramatta|11|500|700
2022-07-17|Bus|Strathfield|11|200|100
2022-07-17|Bus|Sydney CBD|11|1900|3500
2022-07-17|Bus|Wollongong and surrounds|11|100|100
2022-07-17|Bus|All - NSW|11|22600|21900
2022-07-17|Bus|Chatswood|12|300|300
2022-07-17|Bus|Macquarie Park|12|200|300
2022-07-17|Bus|Newcastle and surrounds|12|<50|100
2022-07-17|Bus|North Sydney|12|200|100
2022-07-17|Bus|Other|12|19700|18300
2022-07-17|Bus|Parramatta|12|500|700
2022-07-17|Bus|Strathfield|12|200|100
2022-07-17|Bus|Sydney CBD|12|2000|3500
2022-07-17|Bus|Wollongong and surrounds|12|100|100
2022-07-17|Bus|All - NSW|12|23200|23500
2022-07-17|Bus|Chatswood|13|300|300
2022-07-17|Bus|Macquarie Park|13|300|200
2022-07-17|Bus|Newcastle and surrounds|13|<50|<50
2022-07-17|Bus|North Sydney|13|100|100
2022-07-17|Bus|Other|13|19400|18700
2022-07-17|Bus|Parramatta|13|600|600
2022-07-17|Bus|Strathfield|13|200|200
2022-07-17|Bus|Sydney CBD|13|2300|3000
2022-07-17|Bus|Wollongong and surrounds|13|100|100
2022-07-17|Bus|All - NSW|13|23300|23200
2022-07-17|Bus|Chatswood|14|300|300
2022-07-17|Bus|Macquarie Park|14|300|300
2022-07-17|Bus|Newcastle and surrounds|14|100|<50
2022-07-17|Bus|North Sydney|14|100|100
2022-07-17|Bus|Other|14|19400|19600
2022-07-17|Bus|Parramatta|14|700|600
2022-07-17|Bus|Strathfield|14|200|100
2022-07-17|Bus|Sydney CBD|14|3000|2900
2022-07-17|Bus|Wollongong and surrounds|14|100|100
2022-07-17|Bus|All - NSW|14|24200|24000
2022-07-17|Bus|Chatswood|15|400|300
2022-07-17|Bus|Macquarie Park|15|300|200
2022-07-17|Bus|Newcastle and surrounds|15|<50|<50
2022-07-17|Bus|North Sydney|15|100|100
2022-07-17|Bus|Other|15|19800|20200
2022-07-17|Bus|Parramatta|15|700|500
2022-07-17|Bus|Strathfield|15|200|200
2022-07-17|Bus|Sydney CBD|15|3300|2700
2022-07-17|Bus|Wollongong and surrounds|15|100|100
2022-07-17|Bus|All - NSW|15|24900|24300
2022-07-17|Bus|Chatswood|16|400|300
2022-07-17|Bus|Macquarie Park|16|400|300
2022-07-17|Bus|Newcastle and surrounds|16|<50|100
2022-07-17|Bus|North Sydney|16|100|100
2022-07-17|Bus|Other|16|19000|20700
2022-07-17|Bus|Parramatta|16|800|500
2022-07-17|Bus|Strathfield|16|200|200
2022-07-17|Bus|Sydney CBD|16|3700|2700
2022-07-17|Bus|Wollongong and surrounds|16|100|100
2022-07-17|Bus|All - NSW|16|24700|25000
2022-07-17|Bus|Chatswood|17|400|300
2022-07-17|Bus|Macquarie Park|17|300|200
2022-07-17|Bus|Newcastle and surrounds|17|100|100
2022-07-17|Bus|North Sydney|17|100|200
2022-07-17|Bus|Other|17|16200|18400
2022-07-17|Bus|Parramatta|17|700|500
2022-07-17|Bus|Strathfield|17|200|200
2022-07-17|Bus|Sydney CBD|17|3200|2600
2022-07-17|Bus|Wollongong and surrounds|17|100|100
2022-07-17|Bus|All - NSW|17|21300|22600
2022-07-17|Bus|Chatswood|18|300|200
2022-07-17|Bus|Macquarie Park|18|200|200
2022-07-17|Bus|Newcastle and surrounds|18|<50|<50
2022-07-17|Bus|North Sydney|18|100|100
2022-07-17|Bus|Other|18|10600|13600
2022-07-17|Bus|Parramatta|18|700|600
2022-07-17|Bus|Strathfield|18|100|200
2022-07-17|Bus|Sydney CBD|18|2500|1800
2022-07-17|Bus|Wollongong and surrounds|18|<50|<50
