trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2023-11-19|Bus|Chatswood|0|<50|<50
2023-11-19|Bus|Macquarie Park|0|<50|<50
2023-11-19|Bus|Newcastle and surrounds|0|<50|<50
2023-11-19|Bus|North Sydney|0|<50|<50
2023-11-19|Bus|Other|0|2700|3000
2023-11-19|Bus|Parramatta|0|100|100
2023-11-19|Bus|Strathfield|0|<50|<50
2023-11-19|Bus|Sydney CBD|0|2100|2100
2023-11-19|Bus|Wollongong and surrounds|0|<50|<50
2023-11-19|Bus|All - NSW|0|4900|5200
2023-11-19|Bus|Chatswood|1|<50|<50
2023-11-19|Bus|Macquarie Park|1|<50|<50
2023-11-19|Bus|Newcastle and surrounds|1|<50|<50
2023-11-19|Bus|North Sydney|1|<50|<50
2023-11-19|Bus|Other|1|1200|1300
2023-11-19|Bus|Parramatta|1|<50|100
2023-11-19|Bus|Strathfield|1|<50|<50
2023-11-19|Bus|Sydney CBD|1|1500|1500
2023-11-19|Bus|All - NSW|1|2700|2900
2023-11-19|Bus|Chatswood|2|<50|<50
2023-11-19|Bus|Macquarie Park|2|<50|<50
2023-11-19|Bus|Newcastle and surrounds|2|<50|<50
2023-11-19|Bus|North Sydney|2|<50|<50
2023-11-19|Bus|Other|2|800|900
2023-11-19|Bus|Parramatta|2|<50|<50
2023-11-19|Bus|Strathfield|2|<50|<50
2023-11-19|Bus|Sydney CBD|2|1300|1400
2023-11-19|Bus|All - NSW|2|2100|2300
2023-11-19|Bus|Chatswood|3|<50|<50
2023-11-19|Bus|Macquarie Park|3|<50|<50
2023-11-19|Bus|Newcastle and surrounds|3|<50|<50
2023-11-19|Bus|North Sydney|3|<50|<50
2023-11-19|Bus|Other|3|700|700
2023-11-19|Bus|Parramatta|3|<50|<50
2023-11-19|Bus|Strathfield|3|<50|<50
2023-11-19|Bus|Sydney CBD|3|1100|1300
2023-11-19|Bus|All - NSW|3|1800|2000
2023-11-19|Bus|Chatswood|4|<50|<50
2023-11-19|Bus|Macquarie Park|4|<50|<50
2023-11-19|Bus|North Sydney|4|<50|<50
2023-11-19|Bus|Other|4|700|600
2023-11-19|Bus|Parramatta|4|<50|<50
2023-11-19|Bus|Strathfield|4|<50|<50
2023-11-19|Bus|Sydney CBD|4|400|600
2023-11-19|Bus|All - NSW|4|1100|1200
2023-11-19|Bus|Chatswood|5|<50|<50
2023-11-19|Bus|Macquarie Park|5|<50|<50
2023-11-19|Bus|Newcastle and surrounds|5|<50|<50
2023-11-19|Bus|North Sydney|5|<50|<50
2023-11-19|Bus|Other|5|1400|1300
2023-11-19|Bus|Parramatta|5|100|100
2023-11-19|Bus|Strathfield|5|<50|<50
2023-11-19|Bus|Sydney CBD|5|400|400
2023-11-19|Bus|All - NSW|5|1900|1800
2023-11-19|Bus|Chatswood|6|100|100
2023-11-19|Bus|Macquarie Park|6|<50|<50
2023-11-19|Bus|Newcastle and surrounds|6|<50|<50
2023-11-19|Bus|North Sydney|6|<50|<50
2023-11-19|Bus|Other|6|3600|3200
2023-11-19|Bus|Parramatta|6|100|100
2023-11-19|Bus|Strathfield|6|<50|<50
2023-11-19|Bus|Sydney CBD|6|900|800
2023-11-19|Bus|All - NSW|6|4700|4200
2023-11-19|Bus|Chatswood|7|100|100
2023-11-19|Bus|Macquarie Park|7|100|<50
2023-11-19|Bus|Newcastle and surrounds|7|<50|<50
2023-11-19|Bus|North Sydney|7|100|100
2023-11-19|Bus|Other|7|7200|6100
2023-11-19|Bus|Parramatta|7|300|200
2023-11-19|Bus|Strathfield|7|100|100
2023-11-19|Bus|Sydney CBD|7|1100|900
2023-11-19|Bus|Wollongong and surrounds|7|<50|<50
2023-11-19|Bus|All - NSW|7|9000|7500
2023-11-19|Bus|Chatswood|8|200|200
2023-11-19|Bus|Macquarie Park|8|200|100
2023-11-19|Bus|Newcastle and surrounds|8|<50|<50
2023-11-19|Bus|North Sydney|8|100|100
2023-11-19|Bus|Other|8|14800|13100
2023-11-19|Bus|Parramatta|8|500|500
2023-11-19|Bus|Strathfield|8|200|100
2023-11-19|Bus|Sydney CBD|8|1800|1500
2023-11-19|Bus|Wollongong and surrounds|8|100|100
2023-11-19|Bus|All - NSW|8|17900|15700
2023-11-19|Bus|Chatswood|9|300|200
2023-11-19|Bus|Macquarie Park|9|300|200
2023-11-19|Bus|Newcastle and surrounds|9|<50|<50
2023-11-19|Bus|North Sydney|9|200|200
2023-11-19|Bus|Other|9|21900|20700
2023-11-19|Bus|Parramatta|9|700|600
2023-11-19|Bus|Strathfield|9|200|200
2023-11-19|Bus|Sydney CBD|9|2600|2400
2023-11-19|Bus|Wollongong and surrounds|9|100|100
2023-11-19|Bus|All - NSW|9|26300|24600
2023-11-19|Bus|Chatswood|10|400|300
2023-11-19|Bus|Macquarie Park|10|300|300
2023-11-19|Bus|Newcastle and surrounds|10|<50|<50
2023-11-19|Bus|North Sydney|10|200|200
2023-11-19|Bus|Other|10|25300|24300
2023-11-19|Bus|Parramatta|10|700|600
2023-11-19|Bus|Strathfield|10|200|200
2023-11-19|Bus|Sydney CBD|10|3100|2700
2023-11-19|Bus|Wollongong and surrounds|10|100|100
2023-11-19|Bus|All - NSW|10|30300|28700
2023-11-19|Bus|Chatswood|11|400|300
2023-11-19|Bus|Macquarie Park|11|300|300
2023-11-19|Bus|Newcastle and surrounds|11|<50|<50
2023-11-19|Bus|North Sydney|11|200|200
2023-11-19|Bus|Other|11|28000|27300
2023-11-19|Bus|Parramatta|11|700|700
2023-11-19|Bus|Strathfield|11|300|200
2023-11-19|Bus|Sydney CBD|11|3200|3200
2023-11-19|Bus|Wollongong and surrounds|11|100|100
2023-11-19|Bus|All - NSW|11|33200|32300
2023-11-19|Bus|Chatswood|12|400|400
2023-11-19|Bus|Macquarie Park|12|300|300
2023-11-19|Bus|Newcastle and surrounds|12|<50|<50
2023-11-19|Bus|North Sydney|12|200|200
2023-11-19|Bus|Other|12|27900|28600
2023-11-19|Bus|Parramatta|12|900|800
2023-11-19|Bus|Strathfield|12|300|300
2023-11-19|Bus|Sydney CBD|12|3800|3400
2023-11-19|Bus|Wollongong and surrounds|12|100|100
2023-11-19|Bus|All - NSW|12|33900|34100
2023-11-19|Bus|Chatswood|13|400|400
2023-11-19|Bus|Macquarie Park|13|400|400
2023-11-19|Bus|Newcastle and surrounds|13|100|<50
2023-11-19|Bus|North Sydney|13|200|200
2023-11-19|Bus|Other|13|27000|27600
2023-11-19|Bus|Parramatta|13|900|800
2023-11-19|Bus|Strathfield|13|300|400
2023-11-19|Bus|Sydney CBD|13|3300|3400
2023-11-19|Bus|Wollongong and surrounds|13|100|100
2023-11-19|Bus|All - NSW|13|32700|33300
2023-11-19|Bus|Chatswood|14|400|400
2023-11-19|Bus|Macquarie Park|14|400|400
2023-11-19|Bus|Newcastle and surrounds|14|<50|<50
2023-11-19|Bus|North Sydney|14|200|200
2023-11-19|Bus|Other|14|27200|27000
2023-11-19|Bus|Parramatta|14|900|900
2023-11-19|Bus|Strathfield|14|300|300
2023-11-19|Bus|Sydney CBD|14|3200|3100
2023-11-19|Bus|Wollongong and surrounds|14|100|100
2023-11-19|Bus|All - NSW|14|32700|32400
2023-11-19|Bus|Chatswood|15|500|400
2023-11-19|Bus|Macquarie Park|15|400|400
2023-11-19|Bus|Newcastle and surrounds|15|100|100
2023-11-19|Bus|North Sydney|15|200|200
2023-11-19|Bus|Other|15|27400|27400
2023-11-19|Bus|Parramatta|15|1000|900
2023-11-19|Bus|Strathfield|15|300|200
2023-11-19|Bus|Sydney CBD|15|3800|3600
2023-11-19|Bus|Wollongong and surrounds|15|100|100
2023-11-19|Bus|All - NSW|15|33800|33300
2023-11-19|Bus|Chatswood|16|400|500
2023-11-19|Bus|Macquarie Park|16|400|400
2023-11-19|Bus|Newcastle and surrounds|16|<50|100
2023-11-19|Bus|North Sydney|16|200|200
2023-11-19|Bus|Other|16|26900|27500
2023-11-19|Bus|Parramatta|16|1100|1100
2023-11-19|Bus|Strathfield|16|200|200
2023-11-19|Bus|Sydney CBD|16|5100|4400
2023-11-19|Bus|Wollongong and surrounds|16|100|100
2023-11-19|Bus|All - NSW|16|34400|34500
2023-11-19|Bus|Chatswood|17|500|500
2023-11-19|Bus|Macquarie Park|17|400|400
2023-11-19|Bus|Newcastle and surrounds|17|<50|<50
2023-11-19|Bus|North Sydney|17|200|200
2023-11-19|Bus|Other|17|24800|25800
2023-11-19|Bus|Parramatta|17|1000|1000
2023-11-19|Bus|Strathfield|17|200|200
2023-11-19|Bus|Sydney CBD|17|5000|5200
2023-11-19|Bus|Wollongong and surrounds|17|100|100
2023-11-19|Bus|All - NSW|17|32200|33400
2023-11-19|Bus|Chatswood|18|300|400
2023-11-19|Bus|Macquarie Park|18|400|500
2023-11-19|Bus|Newcastle and surrounds|18|<50|<50
2023-11-19|Bus|North Sydney|18|200|200
2023-11-19|Bus|Other|18|18800|20500
2023-11-19|Bus|Parramatta|18|1000|1000
2023-11-19|Bus|Strathfield|18|200|200
2023-11-19|Bus|Sydney CBD|18|3800|4200
2023-11-19|Bus|Wollongong and surrounds|18|100|100
2023-11-19|Bus|All - NSW|18|24800|27100
2023-11-19|Bus|Chatswood|19|200|300
2023-11-19|Bus|Macquarie Park|19|300|300
2023-11-19|Bus|Newcastle and surrounds|19|<50|<50
2023-11-19|Bus|North Sydney|19|100|100
2023-11-19|Bus|Other|19|13200|14500
2023-11-19|Bus|Parramatta|19|600|700
2023-11-19|Bus|Strathfield|19|200|200
2023-11-19|Bus|Sydney CBD|19|2900|3200
2023-11-19|Bus|Wollongong and surrounds|19|100|100
2023-11-19|Bus|All - NSW|19|17600|19400
2023-11-19|Bus|Chatswood|20|100|200
2023-11-19|Bus|Macquarie Park|20|200|200
2023-11-19|Bus|Newcastle and surrounds|20|<50|<50
2023-11-19|Bus|North Sydney|20|100|100
2023-11-19|Bus|Other|20|9200|10100
2023-11-19|Bus|Parramatta|20|400|400
2023-11-19|Bus|Strathfield|20|100|100
2023-11-19|Bus|Sydney CBD|20|2200|2300
2023-11-19|Bus|Wollongong and surrounds|20|<50|<50
2023-11-19|Bus|All - NSW|20|12300|13400
2023-11-19|Bus|Chatswood|21|100|100
2023-11-19|Bus|Macquarie Park|21|100|200
2023-11-19|Bus|Newcastle and surrounds|21|<50|<50
2023-11-19|Bus|North Sydney|21|100|100
2023-11-19|Bus|Other|21|7400|7600
2023-11-19|Bus|Parramatta|21|300|300
2023-11-19|Bus|Strathfield|21|100|100
2023-11-19|Bus|Sydney CBD|21|2200|2100
2023-11-19|Bus|Wollongong and surrounds|21|<50|<50
2023-11-19|Bus|All - NSW|21|10300|10500
2023-11-19|Bus|Chatswood|22|100|100
2023-11-19|Bus|Macquarie Park|22|100|100
2023-11-19|Bus|Newcastle and surrounds|22|<50|<50
2023-11-19|Bus|North Sydney|22|<50|<50
2023-11-19|Bus|Other|22|5100|5900
2023-11-19|Bus|Parramatta|22|200|200
2023-11-19|Bus|Strathfield|22|100|100
2023-11-19|Bus|Sydney CBD|22|1900|2100
2023-11-19|Bus|Wollongong and surrounds|22|<50|<50
2023-11-19|Bus|All - NSW|22|7500|8500
2023-11-19|Bus|Chatswood|23|<50|<50
2023-11-19|Bus|Macquarie Park|23|<50|<50
2023-11-19|Bus|Newcastle and surrounds|23|<50|<50
2023-11-19|Bus|North Sydney|23|<50|<50
2023-11-19|Bus|Other|23|2400|2600
2023-11-19|Bus|Parramatta|23|100|100
2023-11-19|Bus|Strathfield|23|<50|<50
2023-11-19|Bus|Sydney CBD|23|1600|1400
2023-11-19|Bus|Wollongong and surrounds|23|<50|<50
2023-11-19|Bus|All - NSW|23|4100|4100
2023-11-19|Ferry|Newcastle and surrounds|0|<50|<50
2023-11-19|Ferry|North Sydney|0|<50|<50
2023-11-19|Ferry|Other|0|200|200
2023-11-19|Ferry|Sydney CBD|0|100|100
2023-11-19|Ferry|All - NSW|0|300|300
2023-11-19|Ferry|Other|1|<50|100
2023-11-19|Ferry|All - NSW|1|<50|100
2023-11-19|Ferry|Other|6|<50|<50
2023-11-19|Ferry|Sydney CBD|6|100|<50
2023-11-19|Ferry|All - NSW|6|100|<50
2023-11-19|Ferry|Newcastle and surrounds|7|<50|<50
2023-11-19|Ferry|North Sydney|7|<50|<50
2023-11-19|Ferry|Other|7|100|100
2023-11-19|Ferry|Parramatta|7|<50|<50
2023-11-19|Ferry|Sydney CBD|7|200|100
