trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2024-06-15|Bus|Chatswood|0|<50|<50
2024-06-15|Bus|Macquarie Park|0|<50|<50
2024-06-15|Bus|Newcastle and surrounds|0|<50|<50
2024-06-15|Bus|North Sydney|0|<50|<50
2024-06-15|Bus|Other|0|1300|1700
2024-06-15|Bus|Parramatta|0|100|100
2024-06-15|Bus|Strathfield|0|<50|<50
2024-06-15|Bus|Sydney CBD|0|1100|1400
2024-06-15|Bus|All - NSW|0|2500|3200
2024-06-15|Bus|Chatswood|1|<50|<50
2024-06-15|Bus|Macquarie Park|1|<50|<50
2024-06-15|Bus|North Sydney|1|<50|<50
2024-06-15|Bus|Other|1|600|700
2024-06-15|Bus|Parramatta|1|<50|<50
2024-06-15|Bus|Strathfield|1|<50|<50
2024-06-15|Bus|Sydney CBD|1|800|800
2024-06-15|Bus|All - NSW|1|1400|1500
2024-06-15|Bus|Chatswood|2|<50|<50
2024-06-15|Bus|Macquarie Park|2|<50|<50
2024-06-15|Bus|Newcastle and surrounds|2|<50|<50
2024-06-15|Bus|North Sydney|2|<50|<50
2024-06-15|Bus|Other|2|500|500
2024-06-15|Bus|Parramatta|2|<50|<50
2024-06-15|Bus|Strathfield|2|<50|<50
2024-06-15|Bus|Sydney CBD|2|900|800
2024-06-15|Bus|All - NSW|2|1400|1300
2024-06-15|Bus|Chatswood|3|<50|<50
2024-06-15|Bus|Macquarie Park|3|<50|<50
2024-06-15|Bus|North Sydney|3|<50|<50
2024-06-15|Bus|Other|3|500|500
2024-06-15|Bus|Parramatta|3|<50|<50
2024-06-15|Bus|Strathfield|3|<50|<50
2024-06-15|Bus|Sydney CBD|3|500|700
2024-06-15|Bus|All - NSW|3|1000|1200
2024-06-15|Bus|Chatswood|4|<50|<50
2024-06-15|Bus|Macquarie Park|4|<50|<50
2024-06-15|Bus|North Sydney|4|<50|<50
2024-06-15|Bus|Other|4|700|600
2024-06-15|Bus|Parramatta|4|<50|<50
2024-06-15|Bus|Strathfield|4|<50|<50
2024-06-15|Bus|Sydney CBD|4|400|400
2024-06-15|Bus|All - NSW|4|1100|1000
2024-06-15|Bus|Chatswood|5|<50|<50
2024-06-15|Bus|Macquarie Park|5|<50|<50
2024-06-15|Bus|Newcastle and surrounds|5|<50|<50
2024-06-15|Bus|North Sydney|5|<50|<50
2024-06-15|Bus|Other|5|2200|1900
2024-06-15|Bus|Parramatta|5|100|<50
2024-06-15|Bus|Strathfield|5|<50|<50
2024-06-15|Bus|Sydney CBD|5|500|400
2024-06-15|Bus|All - NSW|5|2800|2300
2024-06-15|Bus|Chatswood|6|200|100
2024-06-15|Bus|Macquarie Park|6|100|100
2024-06-15|Bus|Newcastle and surrounds|6|<50|<50
