trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2021-10-11|Bus|Chatswood|0|<50|<50
2021-10-11|Bus|Macquarie Park|0|<50|<50
2021-10-11|Bus|Newcastle and surrounds|0|<50|<50
2021-10-11|Bus|North Sydney|0|<50|<50
2021-10-11|Bus|Other|0|200|300
2021-10-11|Bus|Parramatta|0|<50|<50
2021-10-11|Bus|Strathfield|0|<50|<50
2021-10-11|Bus|Sydney CBD|0|100|100
2021-10-11|Bus|All - NSW|0|300|400
2021-10-11|Bus|Chatswood|1|<50|<50
2021-10-11|Bus|North Sydney|1|<50|<50
2021-10-11|Bus|Other|1|100|200
2021-10-11|Bus|Parramatta|1|<50|<50
2021-10-11|Bus|Strathfield|1|<50|<50
2021-10-11|Bus|Sydney CBD|1|100|<50
2021-10-11|Bus|All - NSW|1|200|200
2021-10-11|Bus|Macquarie Park|2|<50|<50
2021-10-11|Bus|North Sydney|2|<50|<50
2021-10-11|Bus|Other|2|200|200
2021-10-11|Bus|Parramatta|2|<50|<50
2021-10-11|Bus|Strathfield|2|<50|<50
2021-10-11|Bus|Sydney CBD|2|100|<50
2021-10-11|Bus|All - NSW|2|300|200
2021-10-11|Bus|Chatswood|3|<50|<50
2021-10-11|Bus|Macquarie Park|3|<50|<50
2021-10-11|Bus|North Sydney|3|<50|<50
2021-10-11|Bus|Other|3|200|200
2021-10-11|Bus|Parramatta|3|<50|<50
2021-10-11|Bus|Strathfield|3|<50|<50
2021-10-11|Bus|Sydney CBD|3|100|100
2021-10-11|Bus|All - NSW|3|300|300
2021-10-11|Bus|Chatswood|4|<50|<50
2021-10-11|Bus|Macquarie Park|4|<50|<50
2021-10-11|Bus|North Sydney|4|<50|<50
2021-10-11|Bus|Other|4|900|500
2021-10-11|Bus|Parramatta|4|<50|<50
2021-10-11|Bus|Strathfield|4|<50|<50
2021-10-11|Bus|Sydney CBD|4|100|100
2021-10-11|Bus|All - NSW|4|1000|600
2021-10-11|Bus|Chatswood|5|100|<50
2021-10-11|Bus|Macquarie Park|5|<50|100
2021-10-11|Bus|Newcastle and surrounds|5|<50|<50
2021-10-11|Bus|North Sydney|5|<50|<50
2021-10-11|Bus|Other|5|4600|3200
2021-10-11|Bus|Parramatta|5|300|200
2021-10-11|Bus|Strathfield|5|<50|<50
2021-10-11|Bus|Sydney CBD|5|600|600
2021-10-11|Bus|Wollongong and surrounds|5|<50|<50
2021-10-11|Bus|All - NSW|5|5600|4100
2021-10-11|Bus|Chatswood|6|200|100
2021-10-11|Bus|Macquarie Park|6|100|100
2021-10-11|Bus|Newcastle and surrounds|6|<50|<50
2021-10-11|Bus|North Sydney|6|100|100
2021-10-11|Bus|Other|6|10800|9900
2021-10-11|Bus|Parramatta|6|500|300
2021-10-11|Bus|Strathfield|6|200|100
2021-10-11|Bus|Sydney CBD|6|1500|1500
2021-10-11|Bus|Wollongong and surrounds|6|<50|<50
2021-10-11|Bus|All - NSW|6|13400|12100
2021-10-11|Bus|Chatswood|7|200|200
2021-10-11|Bus|Macquarie Park|7|200|200
2021-10-11|Bus|Newcastle and surrounds|7|<50|<50
2021-10-11|Bus|North Sydney|7|100|100
2021-10-11|Bus|Other|7|15200|13000
2021-10-11|Bus|Parramatta|7|600|500
2021-10-11|Bus|Strathfield|7|200|100
2021-10-11|Bus|Sydney CBD|7|1500|2200
2021-10-11|Bus|Wollongong and surrounds|7|100|100
2021-10-11|Bus|All - NSW|7|18100|16400
2021-10-11|Bus|Chatswood|8|200|200
2021-10-11|Bus|Macquarie Park|8|200|300
2021-10-11|Bus|Newcastle and surrounds|8|<50|<50
2021-10-11|Bus|North Sydney|8|200|200
2021-10-11|Bus|Other|8|16800|16100
2021-10-11|Bus|Parramatta|8|500|600
2021-10-11|Bus|Strathfield|8|200|200
2021-10-11|Bus|Sydney CBD|8|1600|2800
2021-10-11|Bus|Wollongong and surrounds|8|100|200
2021-10-11|Bus|All - NSW|8|19800|20600
2021-10-11|Bus|Chatswood|9|200|200
2021-10-11|Bus|Macquarie Park|9|100|200
2021-10-11|Bus|Newcastle and surrounds|9|<50|<50
2021-10-11|Bus|North Sydney|9|100|100
2021-10-11|Bus|Other|9|14600|14600
2021-10-11|Bus|Parramatta|9|400|500
2021-10-11|Bus|Strathfield|9|200|100
2021-10-11|Bus|Sydney CBD|9|1300|1900
2021-10-11|Bus|Wollongong and surrounds|9|100|100
2021-10-11|Bus|All - NSW|9|17000|17700
2021-10-11|Bus|Chatswood|10|200|200
2021-10-11|Bus|Macquarie Park|10|100|200
2021-10-11|Bus|Newcastle and surrounds|10|<50|<50
2021-10-11|Bus|North Sydney|10|100|100
2021-10-11|Bus|Other|10|14400|13800
2021-10-11|Bus|Parramatta|10|400|400
2021-10-11|Bus|Strathfield|10|100|100
2021-10-11|Bus|Sydney CBD|10|1100|1300
2021-10-11|Bus|Wollongong and surrounds|10|100|100
2021-10-11|Bus|All - NSW|10|16500|16200
2021-10-11|Bus|Chatswood|11|200|200
2021-10-11|Bus|Macquarie Park|11|200|200
2021-10-11|Bus|Newcastle and surrounds|11|<50|<50
2021-10-11|Bus|North Sydney|11|100|100
2021-10-11|Bus|Other|11|14600|14400
2021-10-11|Bus|Parramatta|11|400|400
2021-10-11|Bus|Strathfield|11|100|100
2021-10-11|Bus|Sydney CBD|11|1100|1300
2021-10-11|Bus|Wollongong and surrounds|11|100|100
2021-10-11|Bus|All - NSW|11|16800|16800
2021-10-11|Bus|Chatswood|12|200|200
2021-10-11|Bus|Macquarie Park|12|100|100
2021-10-11|Bus|Newcastle and surrounds|12|<50|<50
2021-10-11|Bus|North Sydney|12|100|100
2021-10-11|Bus|Other|12|14800|14600
2021-10-11|Bus|Parramatta|12|400|400
2021-10-11|Bus|Strathfield|12|100|100
2021-10-11|Bus|Sydney CBD|12|1200|1400
2021-10-11|Bus|Wollongong and surrounds|12|100|100
2021-10-11|Bus|All - NSW|12|17000|17000
2021-10-11|Bus|Chatswood|13|200|200
2021-10-11|Bus|Macquarie Park|13|200|200
2021-10-11|Bus|Newcastle and surrounds|13|<50|<50
2021-10-11|Bus|North Sydney|13|100|100
2021-10-11|Bus|Other|13|14700|14900
2021-10-11|Bus|Parramatta|13|500|400
2021-10-11|Bus|Strathfield|13|200|100
2021-10-11|Bus|Sydney CBD|13|1500|1300
2021-10-11|Bus|Wollongong and surrounds|13|100|100
2021-10-11|Bus|All - NSW|13|17500|17300
2021-10-11|Bus|Chatswood|14|200|200
