trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2023-01-12|Bus|Chatswood|0|<50|<50
2023-01-12|Bus|Macquarie Park|0|<50|<50
2023-01-12|Bus|Newcastle and surrounds|0|<50|<50
2023-01-12|Bus|North Sydney|0|<50|<50
2023-01-12|Bus|Other|0|900|1700
2023-01-12|Bus|Parramatta|0|<50|<50
2023-01-12|Bus|Strathfield|0|<50|<50
2023-01-12|Bus|Sydney CBD|0|700|200
2023-01-12|Bus|All - NSW|0|1600|1900
2023-01-12|Bus|Chatswood|1|<50|<50
2023-01-12|Bus|Macquarie Park|1|<50|<50
2023-01-12|Bus|North Sydney|1|<50|<50
2023-01-12|Bus|Other|1|300|700
2023-01-12|Bus|Parramatta|1|<50|<50
2023-01-12|Bus|Strathfield|1|<50|100
2023-01-12|Bus|Sydney CBD|1|500|100
2023-01-12|Bus|All - NSW|1|800|900
2023-01-12|Bus|Chatswood|2|<50|<50
2023-01-12|Bus|Macquarie Park|2|<50|<50
2023-01-12|Bus|North Sydney|2|<50|<50
2023-01-12|Bus|Other|2|300|500
2023-01-12|Bus|Parramatta|2|<50|<50
2023-01-12|Bus|Strathfield|2|<50|<50
2023-01-12|Bus|Sydney CBD|2|300|100
2023-01-12|Bus|All - NSW|2|600|600
2023-01-12|Bus|Chatswood|3|<50|<50
2023-01-12|Bus|Macquarie Park|3|<50|<50
2023-01-12|Bus|North Sydney|3|<50|<50
2023-01-12|Bus|Other|3|300|500
2023-01-12|Bus|Parramatta|3|<50|<50
2023-01-12|Bus|Strathfield|3|<50|<50
2023-01-12|Bus|Sydney CBD|3|300|100
2023-01-12|Bus|All - NSW|3|600|600
2023-01-12|Bus|Chatswood|4|<50|<50
2023-01-12|Bus|Macquarie Park|4|<50|<50
2023-01-12|Bus|North Sydney|4|<50|<50
2023-01-12|Bus|Other|4|1300|800
2023-01-12|Bus|Parramatta|4|100|<50
2023-01-12|Bus|Strathfield|4|<50|<50
2023-01-12|Bus|Sydney CBD|4|100|200
2023-01-12|Bus|All - NSW|4|1500|1000
2023-01-12|Bus|Chatswood|5|100|<50
2023-01-12|Bus|Macquarie Park|5|<50|100
2023-01-12|Bus|Newcastle and surrounds|5|<50|<50
2023-01-12|Bus|North Sydney|5|<50|<50
2023-01-12|Bus|Other|5|8700|5800
2023-01-12|Bus|Parramatta|5|400|300
2023-01-12|Bus|Strathfield|5|100|100
2023-01-12|Bus|Sydney CBD|5|700|900
2023-01-12|Bus|Wollongong and surrounds|5|<50|<50
2023-01-12|Bus|All - NSW|5|10000|7200
2023-01-12|Bus|Chatswood|6|200|100
2023-01-12|Bus|Macquarie Park|6|200|300
2023-01-12|Bus|Newcastle and surrounds|6|<50|<50
2023-01-12|Bus|North Sydney|6|100|200
2023-01-12|Bus|Other|6|20800|17200
2023-01-12|Bus|Parramatta|6|900|800
2023-01-12|Bus|Strathfield|6|300|200
2023-01-12|Bus|Sydney CBD|6|1900|2700
2023-01-12|Bus|Wollongong and surrounds|6|100|100
2023-01-12|Bus|All - NSW|6|24500|21600
2023-01-12|Bus|Chatswood|7|400|300
2023-01-12|Bus|Macquarie Park|7|500|500
2023-01-12|Bus|Newcastle and surrounds|7|<50|100
2023-01-12|Bus|North Sydney|7|300|500
2023-01-12|Bus|Other|7|38300|24600
2023-01-12|Bus|Parramatta|7|1200|1600
2023-01-12|Bus|Strathfield|7|400|400
2023-01-12|Bus|Sydney CBD|7|2300|7100
2023-01-12|Bus|Wollongong and surrounds|7|100|100
2023-01-12|Bus|All - NSW|7|43500|35200
2023-01-12|Bus|Chatswood|8|400|500
2023-01-12|Bus|Macquarie Park|8|700|800
2023-01-12|Bus|Newcastle and surrounds|8|100|100
2023-01-12|Bus|North Sydney|8|500|1400
2023-01-12|Bus|Other|8|44600|32700
2023-01-12|Bus|Parramatta|8|1200|2000
2023-01-12|Bus|Strathfield|8|400|400
2023-01-12|Bus|Sydney CBD|8|3300|17000
2023-01-12|Bus|Wollongong and surrounds|8|200|300
2023-01-12|Bus|All - NSW|8|51400|55200
