trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2025-06-29|Bus|Chatswood|0|<100|<100
2025-06-29|Bus|Macquarie Park|0|<100|<100
2025-06-29|Bus|North Sydney|0|<100|<100
2025-06-29|Bus|Other|0|1700|2100
2025-06-29|Bus|Parramatta|0|<100|<100
2025-06-29|Bus|Strathfield|0|<100|<100
2025-06-29|Bus|Sydney CBD|0|1000|700
2025-06-29|Bus|All - NSW|0|2700|2800
2025-06-29|Bus|Chatswood|1|<100|<100
2025-06-29|Bus|Macquarie Park|1|<100|<100
2025-06-29|Bus|Newcastle and surrounds|1|<100|<100
2025-06-29|Bus|North Sydney|1|<100|<100
2025-06-29|Bus|Other|1|800|1000
2025-06-29|Bus|Parramatta|1|<100|<100
2025-06-29|Bus|Strathfield|1|<100|<100
2025-06-29|Bus|Sydney CBD|1|900|600
2025-06-29|Bus|All - NSW|1|1700|1600
2025-06-29|Bus|Chatswood|2|<100|<100
2025-06-29|Bus|Macquarie Park|2|<100|<100
2025-06-29|Bus|North Sydney|2|<100|<100
2025-06-29|Bus|Other|2|600|900
2025-06-29|Bus|Parramatta|2|<100|<100
2025-06-29|Bus|Strathfield|2|<100|<100
2025-06-29|Bus|Sydney CBD|2|1000|700
2025-06-29|Bus|All - NSW|2|1600|1600
2025-06-29|Bus|Chatswood|3|<100|<100
2025-06-29|Bus|Macquarie Park|3|<100|<100
2025-06-29|Bus|North Sydney|3|<100|<100
2025-06-29|Bus|Other|3|500|700
2025-06-29|Bus|Parramatta|3|<100|<100
2025-06-29|Bus|Strathfield|3|<100|<100
2025-06-29|Bus|Sydney CBD|3|700|500
2025-06-29|Bus|All - NSW|3|1200|1200
2025-06-29|Bus|Chatswood|4|<100|<100
2025-06-29|Bus|Macquarie Park|4|<100|<100
2025-06-29|Bus|North Sydney|4|<100|<100
2025-06-29|Bus|Other|4|600|700
2025-06-29|Bus|Parramatta|4|<100|<100
2025-06-29|Bus|Strathfield|4|<100|<100
2025-06-29|Bus|Sydney CBD|4|300|400
2025-06-29|Bus|All - NSW|4|900|1100
2025-06-29|Bus|Chatswood|5|<100|<100
2025-06-29|Bus|Macquarie Park|5|<100|<100
2025-06-29|Bus|North Sydney|5|<100|<100
2025-06-29|Bus|Other|5|1400|1300
2025-06-29|Bus|Parramatta|5|100|<100
2025-06-29|Bus|Strathfield|5|<100|<100
2025-06-29|Bus|Sydney CBD|5|300|300
2025-06-29|Bus|All - NSW|5|1800|1600
2025-06-29|Bus|Chatswood|6|200|100
2025-06-29|Bus|Macquarie Park|6|<100|<100
2025-06-29|Bus|Newcastle and surrounds|6|<100|<100
2025-06-29|Bus|North Sydney|6|<100|<100
2025-06-29|Bus|Other|6|3600|3400
2025-06-29|Bus|Parramatta|6|100|100
2025-06-29|Bus|Strathfield|6|<100|<100
2025-06-29|Bus|Sydney CBD|6|800|500
2025-06-29|Bus|All - NSW|6|4700|4100
2025-06-29|Bus|Chatswood|7|100|100
2025-06-29|Bus|Macquarie Park|7|<100|100
2025-06-29|Bus|Newcastle and surrounds|7|<100|<100
2025-06-29|Bus|North Sydney|7|<100|<100
2025-06-29|Bus|Other|7|6700|5600
2025-06-29|Bus|Parramatta|7|300|200
2025-06-29|Bus|Strathfield|7|100|100
2025-06-29|Bus|Sydney CBD|7|700|700
2025-06-29|Bus|Wollongong and surrounds|7|<100|<100
2025-06-29|Bus|All - NSW|7|7900|6800
2025-06-29|Bus|Chatswood|8|200|200
