trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2023-03-30|Bus|Chatswood|0|<50|<50
2023-03-30|Bus|Macquarie Park|0|<50|<50
2023-03-30|Bus|North Sydney|0|<50|<50
2023-03-30|Bus|Other|0|900|1400
2023-03-30|Bus|Parramatta|0|<50|<50
2023-03-30|Bus|Strathfield|0|<50|<50
2023-03-30|Bus|Sydney CBD|0|700|200
2023-03-30|Bus|All - NSW|0|1600|1600
2023-03-30|Bus|Chatswood|1|<50|<50
2023-03-30|Bus|Macquarie Park|1|<50|<50
2023-03-30|Bus|North Sydney|1|<50|<50
2023-03-30|Bus|Other|1|400|700
2023-03-30|Bus|Parramatta|1|<50|<50
2023-03-30|Bus|Strathfield|1|<50|<50
2023-03-30|Bus|Sydney CBD|1|400|100
2023-03-30|Bus|All - NSW|1|800|800
2023-03-30|Bus|Chatswood|2|<50|<50
2023-03-30|Bus|Macquarie Park|2|<50|<50
2023-03-30|Bus|North Sydney|2|<50|<50
2023-03-30|Bus|Other|2|300|500
2023-03-30|Bus|Parramatta|2|<50|<50
2023-03-30|Bus|Strathfield|2|<50|<50
2023-03-30|Bus|Sydney CBD|2|300|100
2023-03-30|Bus|All - NSW|2|600|600
2023-03-30|Bus|Chatswood|3|<50|<50
2023-03-30|Bus|Macquarie Park|3|<50|<50
2023-03-30|Bus|North Sydney|3|<50|<50
2023-03-30|Bus|Other|3|400|500
2023-03-30|Bus|Parramatta|3|<50|<50
2023-03-30|Bus|Strathfield|3|<50|<50
2023-03-30|Bus|Sydney CBD|3|300|100
2023-03-30|Bus|All - NSW|3|700|600
2023-03-30|Bus|Chatswood|4|<50|<50
2023-03-30|Bus|Macquarie Park|4|<50|<50
2023-03-30|Bus|North Sydney|4|<50|<50
2023-03-30|Bus|Other|4|1600|1000
2023-03-30|Bus|Parramatta|4|<50|<50
2023-03-30|Bus|Strathfield|4|<50|<50
2023-03-30|Bus|Sydney CBD|4|200|300
2023-03-30|Bus|All - NSW|4|1800|1300
2023-03-30|Bus|Chatswood|5|100|100
2023-03-30|Bus|Macquarie Park|5|100|100
2023-03-30|Bus|Newcastle and surrounds|5|<50|<50
2023-03-30|Bus|North Sydney|5|100|<50
2023-03-30|Bus|Other|5|10700|7100
2023-03-30|Bus|Parramatta|5|500|400
2023-03-30|Bus|Strathfield|5|100|100
2023-03-30|Bus|Sydney CBD|5|800|1200
2023-03-30|Bus|Wollongong and surrounds|5|<50|<50
2023-03-30|Bus|All - NSW|5|12400|9000
2023-03-30|Bus|Chatswood|6|300|200
2023-03-30|Bus|Macquarie Park|6|300|300
2023-03-30|Bus|Newcastle and surrounds|6|<50|<50
2023-03-30|Bus|North Sydney|6|100|200
2023-03-30|Bus|Other|6|27700|21400
2023-03-30|Bus|Parramatta|6|1100|1000
2023-03-30|Bus|Strathfield|6|400|200
2023-03-30|Bus|Sydney CBD|6|2500|3600
2023-03-30|Bus|Wollongong and surrounds|6|100|100
2023-03-30|Bus|All - NSW|6|32500|27000
2023-03-30|Bus|Chatswood|7|600|600
2023-03-30|Bus|Macquarie Park|7|900|700
2023-03-30|Bus|Newcastle and surrounds|7|<50|100
2023-03-30|Bus|North Sydney|7|500|900
2023-03-30|Bus|Other|7|69200|42000
2023-03-30|Bus|Parramatta|7|1900|2500
2023-03-30|Bus|Strathfield|7|600|600
2023-03-30|Bus|Sydney CBD|7|3100|10400
2023-03-30|Bus|Wollongong and surrounds|7|400|600
2023-03-30|Bus|All - NSW|7|77200|58400
2023-03-30|Bus|Chatswood|8|800|900
2023-03-30|Bus|Macquarie Park|8|1000|1200
2023-03-30|Bus|Newcastle and surrounds|8|100|100
2023-03-30|Bus|North Sydney|8|900|1900
2023-03-30|Bus|Other|8|73200|62800
2023-03-30|Bus|Parramatta|8|2100|3400
2023-03-30|Bus|Strathfield|8|600|700
2023-03-30|Bus|Sydney CBD|8|4900|22700
2023-03-30|Bus|Wollongong and surrounds|8|700|1300
2023-03-30|Bus|All - NSW|8|84300|95000
2023-03-30|Bus|Chatswood|9|300|500
2023-03-30|Bus|Macquarie Park|9|400|1000
2023-03-30|Bus|Newcastle and surrounds|9|100|100
2023-03-30|Bus|North Sydney|9|300|800
2023-03-30|Bus|Other|9|37600|36500
2023-03-30|Bus|Parramatta|9|900|1800
2023-03-30|Bus|Strathfield|9|300|300
2023-03-30|Bus|Sydney CBD|9|3500|11600
2023-03-30|Bus|Wollongong and surrounds|9|200|400
2023-03-30|Bus|All - NSW|9|43600|53000
2023-03-30|Bus|Chatswood|10|300|400
2023-03-30|Bus|Macquarie Park|10|400|700
2023-03-30|Bus|Newcastle and surrounds|10|100|100
2023-03-30|Bus|North Sydney|10|200|200
2023-03-30|Bus|Other|10|31300|29000
2023-03-30|Bus|Parramatta|10|800|1200
2023-03-30|Bus|Strathfield|10|300|200
2023-03-30|Bus|Sydney CBD|10|2700|4400
2023-03-30|Bus|Wollongong and surrounds|10|300|300
2023-03-30|Bus|All - NSW|10|36400|36500
2023-03-30|Bus|Chatswood|11|300|400
2023-03-30|Bus|Macquarie Park|11|400|500
2023-03-30|Bus|Newcastle and surrounds|11|100|100
2023-03-30|Bus|North Sydney|11|200|200
2023-03-30|Bus|Other|11|29700|28700
2023-03-30|Bus|Parramatta|11|800|1000
2023-03-30|Bus|Strathfield|11|300|200
2023-03-30|Bus|Sydney CBD|11|2700|4200
2023-03-30|Bus|Wollongong and surrounds|11|300|300
2023-03-30|Bus|All - NSW|11|34800|35600
2023-03-30|Bus|Chatswood|12|400|300
2023-03-30|Bus|Macquarie Park|12|400|500
2023-03-30|Bus|Newcastle and surrounds|12|100|100
2023-03-30|Bus|North Sydney|12|200|200
2023-03-30|Bus|Other|12|28100|28000
2023-03-30|Bus|Parramatta|12|900|900
2023-03-30|Bus|Strathfield|12|200|200
2023-03-30|Bus|Sydney CBD|12|2900|3500
2023-03-30|Bus|Wollongong and surrounds|12|300|300
2023-03-30|Bus|All - NSW|12|33500|34000
2023-03-30|Bus|Chatswood|13|300|300
2023-03-30|Bus|Macquarie Park|13|400|400
2023-03-30|Bus|Newcastle and surrounds|13|100|100
2023-03-30|Bus|North Sydney|13|200|200
2023-03-30|Bus|Other|13|23700|24600
2023-03-30|Bus|Parramatta|13|1000|700
2023-03-30|Bus|Strathfield|13|200|200
