trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2024-07-06|Bus|Chatswood|0|<100|<100
2024-07-06|Bus|Macquarie Park|0|<100|<100
2024-07-06|Bus|Newcastle and surrounds|0|<100|<100
2024-07-06|Bus|North Sydney|0|<100|<100
2024-07-06|Bus|Other|0|1500|2300
2024-07-06|Bus|Parramatta|0|<100|<100
2024-07-06|Bus|Strathfield|0|<100|<100
2024-07-06|Bus|Sydney CBD|0|1000|900
2024-07-06|Bus|All - NSW|0|2500|3200
2024-07-06|Bus|Chatswood|1|<100|<100
2024-07-06|Bus|Macquarie Park|1|<100|<100
2024-07-06|Bus|North Sydney|1|<100|<100
2024-07-06|Bus|Other|1|700|900
2024-07-06|Bus|Parramatta|1|<100|<100
2024-07-06|Bus|Strathfield|1|<100|<100
2024-07-06|Bus|Sydney CBD|1|800|500
2024-07-06|Bus|All - NSW|1|1500|1400
2024-07-06|Bus|Chatswood|2|<100|<100
2024-07-06|Bus|Macquarie Park|2|<100|<100
2024-07-06|Bus|North Sydney|2|<100|<100
2024-07-06|Bus|Other|2|400|700
2024-07-06|Bus|Parramatta|2|<100|<100
2024-07-06|Bus|Strathfield|2|<100|<100
2024-07-06|Bus|Sydney CBD|2|900|600
2024-07-06|Bus|All - NSW|2|1300|1300
2024-07-06|Bus|Chatswood|3|<100|<100
2024-07-06|Bus|Macquarie Park|3|<100|<100
2024-07-06|Bus|North Sydney|3|<100|<100
2024-07-06|Bus|Other|3|500|600
2024-07-06|Bus|Parramatta|3|<100|<100
2024-07-06|Bus|Strathfield|3|<100|<100
2024-07-06|Bus|Sydney CBD|3|600|500
2024-07-06|Bus|All - NSW|3|1100|1100
2024-07-06|Bus|Chatswood|4|<100|<100
2024-07-06|Bus|Macquarie Park|4|<100|<100
2024-07-06|Bus|North Sydney|4|<100|<100
2024-07-06|Bus|Other|4|700|700
2024-07-06|Bus|Parramatta|4|<100|<100
2024-07-06|Bus|Strathfield|4|<100|<100
2024-07-06|Bus|Sydney CBD|4|300|300
2024-07-06|Bus|All - NSW|4|1000|1000
2024-07-06|Bus|Chatswood|5|100|<100
2024-07-06|Bus|Macquarie Park|5|<100|<100
2024-07-06|Bus|Newcastle and surrounds|5|<100|<100
2024-07-06|Bus|North Sydney|5|<100|<100
