trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2024-06-04|Bus|Chatswood|0|<50|<50
2024-06-04|Bus|Macquarie Park|0|<50|<50
2024-06-04|Bus|Newcastle and surrounds|0|<50|<50
2024-06-04|Bus|North Sydney|0|<50|<50
2024-06-04|Bus|Other|0|600|700
2024-06-04|Bus|Parramatta|0|<50|100
2024-06-04|Bus|Strathfield|0|<50|<50
2024-06-04|Bus|Sydney CBD|0|300|500
2024-06-04|Bus|All - NSW|0|900|1300
2024-06-04|Bus|Chatswood|1|<50|<50
2024-06-04|Bus|Macquarie Park|1|<50|<50
2024-06-04|Bus|North Sydney|1|<50|<50
2024-06-04|Bus|Other|1|300|300
2024-06-04|Bus|Parramatta|1|<50|<50
2024-06-04|Bus|Strathfield|1|<50|<50
2024-06-04|Bus|Sydney CBD|1|200|200
2024-06-04|Bus|All - NSW|1|500|500
2024-06-04|Bus|Chatswood|2|<50|<50
2024-06-04|Bus|Macquarie Park|2|<50|<50
2024-06-04|Bus|North Sydney|2|<50|<50
2024-06-04|Bus|Other|2|300|300
2024-06-04|Bus|Parramatta|2|<50|<50
2024-06-04|Bus|Strathfield|2|<50|<50
2024-06-04|Bus|Sydney CBD|2|200|200
2024-06-04|Bus|All - NSW|2|500|500
2024-06-04|Bus|Chatswood|3|<50|<50
2024-06-04|Bus|Macquarie Park|3|<50|<50
2024-06-04|Bus|North Sydney|3|<50|<50
2024-06-04|Bus|Other|3|400|400
2024-06-04|Bus|Parramatta|3|<50|<50
2024-06-04|Bus|Strathfield|3|<50|<50
2024-06-04|Bus|Sydney CBD|3|100|200
2024-06-04|Bus|All - NSW|3|500|600
2024-06-04|Bus|Chatswood|4|<50|<50
2024-06-04|Bus|Macquarie Park|4|<50|<50
2024-06-04|Bus|North Sydney|4|<50|<50
2024-06-04|Bus|Other|4|1700|1100
2024-06-04|Bus|Parramatta|4|<50|<50
2024-06-04|Bus|Strathfield|4|<50|<50
2024-06-04|Bus|Sydney CBD|4|200|200
2024-06-04|Bus|All - NSW|4|1900|1300
2024-06-04|Bus|Chatswood|5|100|100
2024-06-04|Bus|Macquarie Park|5|100|100
2024-06-04|Bus|Newcastle and surrounds|5|<50|<50
2024-06-04|Bus|North Sydney|5|100|100
2024-06-04|Bus|Other|5|11000|8200
2024-06-04|Bus|Parramatta|5|500|300
2024-06-04|Bus|Strathfield|5|100|100
2024-06-04|Bus|Sydney CBD|5|800|500
2024-06-04|Bus|Wollongong and surrounds|5|<50|<50
2024-06-04|Bus|All - NSW|5|12700|9400
2024-06-04|Bus|Chatswood|6|400|300
2024-06-04|Bus|Macquarie Park|6|300|200
2024-06-04|Bus|Newcastle and surrounds|6|<50|<50
2024-06-04|Bus|North Sydney|6|200|200
2024-06-04|Bus|Other|6|29800|24300
2024-06-04|Bus|Parramatta|6|1100|1000
2024-06-04|Bus|Strathfield|6|400|300
2024-06-04|Bus|Sydney CBD|6|2700|2400
2024-06-04|Bus|Wollongong and surrounds|6|100|100
2024-06-04|Bus|All - NSW|6|35000|28800
2024-06-04|Bus|Chatswood|7|700|400
2024-06-04|Bus|Macquarie Park|7|1100|600
2024-06-04|Bus|Newcastle and surrounds|7|<50|<50
2024-06-04|Bus|North Sydney|7|500|400
2024-06-04|Bus|Other|7|69900|53700
2024-06-04|Bus|Parramatta|7|1900|1400
