trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2020-01-24|Bus|Chatswood|0|<50|<50
2020-01-24|Bus|Macquarie Park|0|<50|<50
2020-01-24|Bus|Newcastle and surrounds|0|<50|<50
2020-01-24|Bus|North Sydney|0|100|<50
2020-01-24|Bus|Other|0|900|1700
2020-01-24|Bus|Parramatta|0|100|<50
2020-01-24|Bus|Strathfield|0|<50|<50
2020-01-24|Bus|Sydney CBD|0|600|200
2020-01-24|Bus|All - NSW|0|1700|1900
2020-01-24|Bus|Chatswood|1|<50|<50
2020-01-24|Bus|Macquarie Park|1|<50|<50
2020-01-24|Bus|North Sydney|1|<50|<50
2020-01-24|Bus|Other|1|500|1000
2020-01-24|Bus|Parramatta|1|<50|<50
2020-01-24|Bus|Strathfield|1|<50|<50
2020-01-24|Bus|Sydney CBD|1|600|200
2020-01-24|Bus|All - NSW|1|1100|1200
2020-01-24|Bus|Chatswood|2|<50|<50
2020-01-24|Bus|Macquarie Park|2|<50|<50
2020-01-24|Bus|North Sydney|2|<50|<50
2020-01-24|Bus|Other|2|400|900
2020-01-24|Bus|Parramatta|2|<50|<50
2020-01-24|Bus|Strathfield|2|<50|<50
2020-01-24|Bus|Sydney CBD|2|600|200
2020-01-24|Bus|All - NSW|2|1000|1100
2020-01-24|Bus|Chatswood|3|<50|<50
2020-01-24|Bus|Macquarie Park|3|<50|<50
2020-01-24|Bus|North Sydney|3|<50|<50
2020-01-24|Bus|Other|3|500|700
2020-01-24|Bus|Parramatta|3|<50|<50
2020-01-24|Bus|Strathfield|3|<50|<50
2020-01-24|Bus|Sydney CBD|3|400|100
2020-01-24|Bus|All - NSW|3|900|800
2020-01-24|Bus|Chatswood|4|<50|<50
2020-01-24|Bus|Macquarie Park|4|<50|<50
2020-01-24|Bus|North Sydney|4|<50|<50
2020-01-24|Bus|Other|4|1500|900
2020-01-24|Bus|Parramatta|4|<50|<50
2020-01-24|Bus|Strathfield|4|<50|<50
2020-01-24|Bus|Sydney CBD|4|200|300
2020-01-24|Bus|All - NSW|4|1700|1200
2020-01-24|Bus|Chatswood|5|100|100
2020-01-24|Bus|Macquarie Park|5|<50|100
2020-01-24|Bus|Newcastle and surrounds|5|<50|<50
2020-01-24|Bus|North Sydney|5|100|<50
2020-01-24|Bus|Other|5|9700|6000
2020-01-24|Bus|Parramatta|5|400|400
2020-01-24|Bus|Strathfield|5|100|100
2020-01-24|Bus|Sydney CBD|5|800|1300
2020-01-24|Bus|Wollongong and surrounds|5|<50|<50
2020-01-24|Bus|All - NSW|5|11200|8000
2020-01-24|Bus|Chatswood|6|300|200
2020-01-24|Bus|Macquarie Park|6|300|300
2020-01-24|Bus|Newcastle and surrounds|6|<50|<50
2020-01-24|Bus|North Sydney|6|200|300
2020-01-24|Bus|Other|6|27800|20200
2020-01-24|Bus|Parramatta|6|1100|1100
2020-01-24|Bus|Strathfield|6|300|200
2020-01-24|Bus|Sydney CBD|6|2500|3900
2020-01-24|Bus|Wollongong and surrounds|6|<50|100
2020-01-24|Bus|All - NSW|6|32500|26300
2020-01-24|Bus|Chatswood|7|500|600
2020-01-24|Bus|Macquarie Park|7|800|800
2020-01-24|Bus|Newcastle and surrounds|7|<50|100
2020-01-24|Bus|North Sydney|7|400|1200
2020-01-24|Bus|Other|7|57100|33500
2020-01-24|Bus|Parramatta|7|1800|2700
2020-01-24|Bus|Strathfield|7|500|500
2020-01-24|Bus|Sydney CBD|7|3700|12300
2020-01-24|Bus|Wollongong and surrounds|7|100|200
2020-01-24|Bus|All - NSW|7|64900|51900
2020-01-24|Bus|Chatswood|8|600|900
2020-01-24|Bus|Macquarie Park|8|1000|1600
2020-01-24|Bus|Newcastle and surrounds|8|100|100
2020-01-24|Bus|North Sydney|8|800|2200
2020-01-24|Bus|Other|8|60200|45500
2020-01-24|Bus|Parramatta|8|1900|3400
2020-01-24|Bus|Strathfield|8|600|600
2020-01-24|Bus|Sydney CBD|8|5600|23300
2020-01-24|Bus|Wollongong and surrounds|8|200|300
2020-01-24|Bus|All - NSW|8|71000|77900
2020-01-24|Bus|Chatswood|9|400|800
2020-01-24|Bus|Macquarie Park|9|400|1000
2020-01-24|Bus|Newcastle and surrounds|9|100|100
2020-01-24|Bus|North Sydney|9|400|1000
2020-01-24|Bus|Other|9|37400|36100
2020-01-24|Bus|Parramatta|9|1100|1900
2020-01-24|Bus|Strathfield|9|400|400
2020-01-24|Bus|Sydney CBD|9|4200|10400
2020-01-24|Bus|Wollongong and surrounds|9|200|200
2020-01-24|Bus|All - NSW|9|44600|51900
2020-01-24|Bus|Chatswood|10|400|500
2020-01-24|Bus|Macquarie Park|10|300|500
2020-01-24|Bus|Newcastle and surrounds|10|100|100
2020-01-24|Bus|North Sydney|10|300|300
2020-01-24|Bus|Other|10|33500|31300
2020-01-24|Bus|Parramatta|10|900|1200
2020-01-24|Bus|Strathfield|10|300|200
2020-01-24|Bus|Sydney CBD|10|3000|4700
2020-01-24|Bus|Wollongong and surrounds|10|200|300
2020-01-24|Bus|All - NSW|10|39000|39100
2020-01-24|Bus|Chatswood|11|500|700
2020-01-24|Bus|Macquarie Park|11|400|500
2020-01-24|Bus|Newcastle and surrounds|11|100|100
2020-01-24|Bus|North Sydney|11|300|300
2020-01-24|Bus|Other|11|34100|32200
2020-01-24|Bus|Parramatta|11|800|1100
2020-01-24|Bus|Strathfield|11|300|300
2020-01-24|Bus|Sydney CBD|11|3000|4300
2020-01-24|Bus|Wollongong and surrounds|11|300|300
2020-01-24|Bus|All - NSW|11|39800|39800
2020-01-24|Bus|Chatswood|12|500|600
2020-01-24|Bus|Macquarie Park|12|400|400
2020-01-24|Bus|Newcastle and surrounds|12|100|100
2020-01-24|Bus|North Sydney|12|300|300
2020-01-24|Bus|Other|12|33700|32800
2020-01-24|Bus|Parramatta|12|1000|1000
2020-01-24|Bus|Strathfield|12|300|300
