trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2021-04-12|Bus|Chatswood|0|<50|<50
2021-04-12|Bus|Macquarie Park|0|<50|<50
2021-04-12|Bus|Newcastle and surrounds|0|<50|<50
2021-04-12|Bus|North Sydney|0|<50|<50
2021-04-12|Bus|Other|0|400|500
2021-04-12|Bus|Parramatta|0|<50|<50
2021-04-12|Bus|Strathfield|0|<50|<50
2021-04-12|Bus|Sydney CBD|0|200|100
2021-04-12|Bus|All - NSW|0|600|600
2021-04-12|Bus|Chatswood|1|<50|<50
2021-04-12|Bus|Macquarie Park|1|<50|<50
2021-04-12|Bus|North Sydney|1|<50|<50
2021-04-12|Bus|Other|1|200|400
2021-04-12|Bus|Parramatta|1|<50|<50
2021-04-12|Bus|Strathfield|1|<50|<50
2021-04-12|Bus|Sydney CBD|1|300|100
2021-04-12|Bus|All - NSW|1|500|500
2021-04-12|Bus|Chatswood|2|<50|<50
2021-04-12|Bus|Macquarie Park|2|<50|<50
2021-04-12|Bus|North Sydney|2|<50|<50
2021-04-12|Bus|Other|2|200|300
2021-04-12|Bus|Parramatta|2|<50|<50
2021-04-12|Bus|Strathfield|2|<50|<50
2021-04-12|Bus|Sydney CBD|2|200|100
2021-04-12|Bus|All - NSW|2|400|400
2021-04-12|Bus|Chatswood|3|<50|<50
2021-04-12|Bus|Macquarie Park|3|<50|<50
2021-04-12|Bus|North Sydney|3|<50|<50
2021-04-12|Bus|Other|3|200|300
2021-04-12|Bus|Parramatta|3|<50|<50
2021-04-12|Bus|Strathfield|3|<50|<50
2021-04-12|Bus|Sydney CBD|3|200|100
2021-04-12|Bus|All - NSW|3|400|400
2021-04-12|Bus|Chatswood|4|<50|<50
2021-04-12|Bus|Macquarie Park|4|<50|<50
2021-04-12|Bus|North Sydney|4|<50|<50
2021-04-12|Bus|Other|4|1200|700
2021-04-12|Bus|Parramatta|4|<50|<50
2021-04-12|Bus|Strathfield|4|<50|<50
2021-04-12|Bus|Sydney CBD|4|100|200
2021-04-12|Bus|All - NSW|4|1300|900
2021-04-12|Bus|Chatswood|5|100|<50
2021-04-12|Bus|Macquarie Park|5|<50|100
2021-04-12|Bus|Newcastle and surrounds|5|<50|<50
2021-04-12|Bus|North Sydney|5|<50|<50
2021-04-12|Bus|Other|5|7900|5100
2021-04-12|Bus|Parramatta|5|300|300
2021-04-12|Bus|Strathfield|5|100|<50
2021-04-12|Bus|Sydney CBD|5|700|1000
2021-04-12|Bus|Wollongong and surrounds|5|<50|<50
2021-04-12|Bus|All - NSW|5|9100|6500
2021-04-12|Bus|Chatswood|6|300|200
2021-04-12|Bus|Macquarie Park|6|200|200
2021-04-12|Bus|Newcastle and surrounds|6|<50|<50
2021-04-12|Bus|North Sydney|6|100|200
2021-04-12|Bus|Other|6|21000|16200
2021-04-12|Bus|Parramatta|6|800|700
2021-04-12|Bus|Strathfield|6|300|200
2021-04-12|Bus|Sydney CBD|6|2100|3100
2021-04-12|Bus|Wollongong and surrounds|6|100|100
2021-04-12|Bus|All - NSW|6|24900|20900
2021-04-12|Bus|Chatswood|7|400|400
2021-04-12|Bus|Macquarie Park|7|600|600
2021-04-12|Bus|Newcastle and surrounds|7|<50|100
2021-04-12|Bus|North Sydney|7|300|600
2021-04-12|Bus|Other|7|40200|25100
2021-04-12|Bus|Parramatta|7|1200|1600
2021-04-12|Bus|Strathfield|7|400|400
2021-04-12|Bus|Sydney CBD|7|2700|8600
2021-04-12|Bus|Wollongong and surrounds|7|100|100
2021-04-12|Bus|All - NSW|7|45900|37500
2021-04-12|Bus|Chatswood|8|500|500
2021-04-12|Bus|Macquarie Park|8|600|900
2021-04-12|Bus|Newcastle and surrounds|8|100|100
2021-04-12|Bus|North Sydney|8|500|1300
2021-04-12|Bus|Other|8|41700|32700
2021-04-12|Bus|Parramatta|8|1100|2000
2021-04-12|Bus|Strathfield|8|400|400
2021-04-12|Bus|Sydney CBD|8|3800|15800
2021-04-12|Bus|Wollongong and surrounds|8|200|300
2021-04-12|Bus|All - NSW|8|48900|54000
2021-04-12|Bus|Chatswood|9|300|400
2021-04-12|Bus|Macquarie Park|9|300|700
2021-04-12|Bus|Newcastle and surrounds|9|100|100
2021-04-12|Bus|North Sydney|9|300|400
2021-04-12|Bus|Other|9|29500|27400
2021-04-12|Bus|Parramatta|9|800|1300
2021-04-12|Bus|Strathfield|9|300|300
2021-04-12|Bus|Sydney CBD|9|2500|6500
2021-04-12|Bus|Wollongong and surrounds|9|200|300
2021-04-12|Bus|All - NSW|9|34300|37400
2021-04-12|Bus|Chatswood|10|300|500
2021-04-12|Bus|Macquarie Park|10|300|500
2021-04-12|Bus|Newcastle and surrounds|10|100|100
2021-04-12|Bus|North Sydney|10|200|200
2021-04-12|Bus|Other|10|28000|26200
2021-04-12|Bus|Parramatta|10|700|1100
2021-04-12|Bus|Strathfield|10|300|200
2021-04-12|Bus|Sydney CBD|10|1900|3500
2021-04-12|Bus|Wollongong and surrounds|10|200|300
2021-04-12|Bus|All - NSW|10|32000|32600
2021-04-12|Bus|Chatswood|11|300|400
2021-04-12|Bus|Macquarie Park|11|300|400
2021-04-12|Bus|Newcastle and surrounds|11|100|100
2021-04-12|Bus|North Sydney|11|200|200
2021-04-12|Bus|Other|11|26800|25500
2021-04-12|Bus|Parramatta|11|800|1000
2021-04-12|Bus|Strathfield|11|200|200
2021-04-12|Bus|Sydney CBD|11|2100|3000
2021-04-12|Bus|Wollongong and surrounds|11|200|200
2021-04-12|Bus|All - NSW|11|31000|31000
2021-04-12|Bus|Chatswood|12|300|400
2021-04-12|Bus|Macquarie Park|12|400|400
2021-04-12|Bus|Newcastle and surrounds|12|100|100
2021-04-12|Bus|North Sydney|12|200|200
2021-04-12|Bus|Other|12|26800|26200
2021-04-12|Bus|Parramatta|12|900|900
2021-04-12|Bus|Strathfield|12|200|200
2021-04-12|Bus|Sydney CBD|12|2600|2800
2021-04-12|Bus|Wollongong and surrounds|12|300|200
2021-04-12|Bus|All - NSW|12|31800|31400
2021-04-12|Bus|Chatswood|13|400|400
2021-04-12|Bus|Macquarie Park|13|400|400
2021-04-12|Bus|Newcastle and surrounds|13|100|100
2021-04-12|Bus|North Sydney|13|200|100
2021-04-12|Bus|Other|13|26500|27100
2021-04-12|Bus|Parramatta|13|1000|900
2021-04-12|Bus|Strathfield|13|300|200
2021-04-12|Bus|Sydney CBD|13|2900|2700
2021-04-12|Bus|Wollongong and surrounds|13|200|200
2021-04-12|Bus|All - NSW|13|32000|32100
2021-04-12|Bus|Chatswood|14|500|400
2021-04-12|Bus|Macquarie Park|14|500|300
2021-04-12|Bus|Newcastle and surrounds|14|100|<50
2021-04-12|Bus|North Sydney|14|200|200
2021-04-12|Bus|Other|14|28100|28500
2021-04-12|Bus|Parramatta|14|1200|900
2021-04-12|Bus|Strathfield|14|300|200
2021-04-12|Bus|Sydney CBD|14|3700|2700
2021-04-12|Bus|Wollongong and surrounds|14|300|200
