trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2023-05-19|Bus|Chatswood|0|<50|<50
2023-05-19|Bus|Macquarie Park|0|<50|<50
2023-05-19|Bus|Newcastle and surrounds|0|<50|<50
2023-05-19|Bus|North Sydney|0|<50|<50
2023-05-19|Bus|Other|0|1000|2100
2023-05-19|Bus|Parramatta|0|100|100
2023-05-19|Bus|Strathfield|0|<50|<50
2023-05-19|Bus|Sydney CBD|0|800|200
2023-05-19|Bus|All - NSW|0|1900|2400
2023-05-19|Bus|Chatswood|1|<50|<50
2023-05-19|Bus|Macquarie Park|1|<50|<50
2023-05-19|Bus|North Sydney|1|<50|<50
2023-05-19|Bus|Other|1|400|900
2023-05-19|Bus|Parramatta|1|<50|<50
2023-05-19|Bus|Strathfield|1|<50|<50
2023-05-19|Bus|Sydney CBD|1|600|100
2023-05-19|Bus|All - NSW|1|1000|1000
2023-05-19|Bus|Chatswood|2|<50|<50
2023-05-19|Bus|Macquarie Park|2|<50|<50
2023-05-19|Bus|North Sydney|2|<50|<50
2023-05-19|Bus|Other|2|400|700
2023-05-19|Bus|Parramatta|2|<50|<50
2023-05-19|Bus|Strathfield|2|<50|<50
2023-05-19|Bus|Sydney CBD|2|500|100
2023-05-19|Bus|All - NSW|2|900|800
2023-05-19|Bus|Chatswood|3|<50|<50
2023-05-19|Bus|Macquarie Park|3|<50|<50
2023-05-19|Bus|North Sydney|3|<50|<50
2023-05-19|Bus|Other|3|400|600
2023-05-19|Bus|Parramatta|3|<50|<50
2023-05-19|Bus|Strathfield|3|<50|<50
2023-05-19|Bus|Sydney CBD|3|300|200
2023-05-19|Bus|All - NSW|3|700|800
2023-05-19|Bus|Chatswood|4|<50|<50
2023-05-19|Bus|Macquarie Park|4|<50|<50
2023-05-19|Bus|North Sydney|4|<50|<50
2023-05-19|Bus|Other|4|1600|1000
2023-05-19|Bus|Parramatta|4|<50|<50
2023-05-19|Bus|Strathfield|4|<50|<50
2023-05-19|Bus|Sydney CBD|4|200|300
2023-05-19|Bus|All - NSW|4|1800|1300
2023-05-19|Bus|Chatswood|5|100|100
2023-05-19|Bus|Macquarie Park|5|<50|100
2023-05-19|Bus|Newcastle and surrounds|5|<50|<50
2023-05-19|Bus|North Sydney|5|100|<50
2023-05-19|Bus|Other|5|9900|6600
2023-05-19|Bus|Parramatta|5|500|400
2023-05-19|Bus|Strathfield|5|100|100
2023-05-19|Bus|Sydney CBD|5|800|1100
