trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2023-10-28|Bus|Chatswood|0|<50|100
2023-10-28|Bus|Macquarie Park|0|<50|<50
2023-10-28|Bus|Newcastle and surrounds|0|<50|<50
2023-10-28|Bus|North Sydney|0|<50|<50
2023-10-28|Bus|Other|0|2100|2800
2023-10-28|Bus|Parramatta|0|100|100
2023-10-28|Bus|Strathfield|0|<50|<50
2023-10-28|Bus|Sydney CBD|0|1900|2300
2023-10-28|Bus|Wollongong and surrounds|0|<50|<50
2023-10-28|Bus|All - NSW|0|4100|5300
2023-10-28|Bus|Chatswood|1|<50|<50
2023-10-28|Bus|Macquarie Park|1|<50|<50
2023-10-28|Bus|Newcastle and surrounds|1|<50|<50
2023-10-28|Bus|North Sydney|1|<50|<50
2023-10-28|Bus|Other|1|800|900
2023-10-28|Bus|Parramatta|1|<50|<50
2023-10-28|Bus|Strathfield|1|<50|<50
2023-10-28|Bus|Sydney CBD|1|1100|1300
2023-10-28|Bus|All - NSW|1|1900|2200
2023-10-28|Bus|Chatswood|2|<50|<50
2023-10-28|Bus|Macquarie Park|2|<50|<50
2023-10-28|Bus|Newcastle and surrounds|2|<50|<50
2023-10-28|Bus|North Sydney|2|<50|<50
2023-10-28|Bus|Other|2|600|700
2023-10-28|Bus|Parramatta|2|<50|<50
2023-10-28|Bus|Strathfield|2|<50|<50
2023-10-28|Bus|Sydney CBD|2|1400|1200
2023-10-28|Bus|All - NSW|2|2000|1900
2023-10-28|Bus|Chatswood|3|<50|<50
2023-10-28|Bus|Macquarie Park|3|<50|<50
2023-10-28|Bus|Newcastle and surrounds|3|<50|<50
2023-10-28|Bus|North Sydney|3|<50|<50
2023-10-28|Bus|Other|3|600|600
2023-10-28|Bus|Parramatta|3|<50|<50
2023-10-28|Bus|Strathfield|3|<50|<50
2023-10-28|Bus|Sydney CBD|3|1100|1200
2023-10-28|Bus|All - NSW|3|1700|1800
2023-10-28|Bus|Chatswood|4|<50|<50
2023-10-28|Bus|Macquarie Park|4|<50|<50
2023-10-28|Bus|North Sydney|4|<50|<50
2023-10-28|Bus|Other|4|800|700
2023-10-28|Bus|Parramatta|4|<50|<50
2023-10-28|Bus|Strathfield|4|<50|<50
2023-10-28|Bus|Sydney CBD|4|500|700
2023-10-28|Bus|All - NSW|4|1300|1400
2023-10-28|Bus|Chatswood|5|<50|<50
