trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2024-10-05|Bus|Chatswood|0|<100|<100
2024-10-05|Bus|Macquarie Park|0|<100|<100
2024-10-05|Bus|Newcastle and surrounds|0|<100|<100
2024-10-05|Bus|North Sydney|0|<100|<100
2024-10-05|Bus|Other|0|1600|2400
2024-10-05|Bus|Parramatta|0|100|100
2024-10-05|Bus|Strathfield|0|<100|<100
2024-10-05|Bus|Sydney CBD|0|1000|900
2024-10-05|Bus|All - NSW|0|2700|3400
2024-10-05|Bus|Chatswood|1|<100|<100
2024-10-05|Bus|Macquarie Park|1|<100|<100
2024-10-05|Bus|Newcastle and surrounds|1|<100|<100
2024-10-05|Bus|North Sydney|1|<100|<100
2024-10-05|Bus|Other|1|700|900
2024-10-05|Bus|Parramatta|1|<100|<100
2024-10-05|Bus|Strathfield|1|<100|<100
2024-10-05|Bus|Sydney CBD|1|800|500
2024-10-05|Bus|All - NSW|1|1500|1400
2024-10-05|Bus|Chatswood|2|<100|<100
2024-10-05|Bus|Macquarie Park|2|<100|<100
2024-10-05|Bus|North Sydney|2|<100|<100
2024-10-05|Bus|Other|2|600|800
2024-10-05|Bus|Parramatta|2|<100|<100
2024-10-05|Bus|Strathfield|2|<100|<100
2024-10-05|Bus|Sydney CBD|2|1100|700
2024-10-05|Bus|All - NSW|2|1700|1500
2024-10-05|Bus|Chatswood|3|<100|<100
2024-10-05|Bus|Macquarie Park|3|<100|<100
2024-10-05|Bus|North Sydney|3|<100|<100
2024-10-05|Bus|Other|3|500|700
2024-10-05|Bus|Parramatta|3|<100|<100
2024-10-05|Bus|Strathfield|3|<100|<100
2024-10-05|Bus|Sydney CBD|3|800|600
2024-10-05|Bus|All - NSW|3|1300|1300
2024-10-05|Bus|Chatswood|4|<100|<100
2024-10-05|Bus|Macquarie Park|4|<100|<100
2024-10-05|Bus|North Sydney|4|<100|<100
2024-10-05|Bus|Other|4|700|700
2024-10-05|Bus|Parramatta|4|<100|<100
2024-10-05|Bus|Strathfield|4|<100|<100
2024-10-05|Bus|Sydney CBD|4|300|300
2024-10-05|Bus|All - NSW|4|1000|1000
2024-10-05|Bus|Chatswood|5|100|<100
2024-10-05|Bus|Macquarie Park|5|<100|<100
2024-10-05|Bus|Newcastle and surrounds|5|<100|<100
2024-10-05|Bus|North Sydney|5|<100|<100
2024-10-05|Bus|Other|5|2300|2000
2024-10-05|Bus|Parramatta|5|100|100
2024-10-05|Bus|Strathfield|5|<100|<100
2024-10-05|Bus|Sydney CBD|5|500|400
2024-10-05|Bus|All - NSW|5|3000|2500
2024-10-05|Bus|Chatswood|6|200|100
2024-10-05|Bus|Macquarie Park|6|<100|<100
2024-10-05|Bus|Newcastle and surrounds|6|<100|<100
2024-10-05|Bus|North Sydney|6|100|<100
2024-10-05|Bus|Other|6|6800|6100
2024-10-05|Bus|Parramatta|6|400|300
2024-10-05|Bus|Strathfield|6|100|100
2024-10-05|Bus|Sydney CBD|6|1000|800
2024-10-05|Bus|Wollongong and surrounds|6|<100|<100
2024-10-05|Bus|All - NSW|6|8600|7400
2024-10-05|Bus|Chatswood|7|200|200
2024-10-05|Bus|Macquarie Park|7|100|200
2024-10-05|Bus|Newcastle and surrounds|7|<100|<100
2024-10-05|Bus|North Sydney|7|100|100
2024-10-05|Bus|Other|7|12900|11200
2024-10-05|Bus|Parramatta|7|600|600
2024-10-05|Bus|Strathfield|7|200|100
2024-10-05|Bus|Sydney CBD|7|1200|1000
2024-10-05|Bus|Wollongong and surrounds|7|100|100
2024-10-05|Bus|All - NSW|7|15400|13500
2024-10-05|Bus|Chatswood|8|300|300
2024-10-05|Bus|Macquarie Park|8|200|300
2024-10-05|Bus|Newcastle and surrounds|8|<100|<100
2024-10-05|Bus|North Sydney|8|100|100
2024-10-05|Bus|Other|8|20400|18500
2024-10-05|Bus|Parramatta|8|600|800
2024-10-05|Bus|Strathfield|8|200|200
2024-10-05|Bus|Sydney CBD|8|1800|1800
2024-10-05|Bus|Wollongong and surrounds|8|100|200
2024-10-05|Bus|All - NSW|8|23700|22200
2024-10-05|Bus|Chatswood|9|300|300
2024-10-05|Bus|Macquarie Park|9|300|400
2024-10-05|Bus|Newcastle and surrounds|9|100|100
2024-10-05|Bus|North Sydney|9|200|200
2024-10-05|Bus|Other|9|27000|24300
2024-10-05|Bus|Parramatta|9|700|1000
2024-10-05|Bus|Strathfield|9|300|300
2024-10-05|Bus|Sydney CBD|9|2500|2700
2024-10-05|Bus|Wollongong and surrounds|9|300|300
2024-10-05|Bus|All - NSW|9|31700|29600
2024-10-05|Bus|Chatswood|10|300|400
2024-10-05|Bus|Macquarie Park|10|400|500
2024-10-05|Bus|Newcastle and surrounds|10|<100|100
2024-10-05|Bus|North Sydney|10|200|200
2024-10-05|Bus|Other|10|31200|29100
2024-10-05|Bus|Parramatta|10|800|900
2024-10-05|Bus|Strathfield|10|300|200
2024-10-05|Bus|Sydney CBD|10|3000|3500
2024-10-05|Bus|Wollongong and surrounds|10|500|500
2024-10-05|Bus|All - NSW|10|36700|35400
2024-10-05|Bus|Chatswood|11|500|500
2024-10-05|Bus|Macquarie Park|11|400|400
2024-10-05|Bus|Newcastle and surrounds|11|100|100
2024-10-05|Bus|North Sydney|11|200|300
2024-10-05|Bus|Other|11|32500|31400
2024-10-05|Bus|Parramatta|11|900|1100
2024-10-05|Bus|Strathfield|11|300|300
2024-10-05|Bus|Sydney CBD|11|3400|3900
2024-10-05|Bus|Wollongong and surrounds|11|500|600
2024-10-05|Bus|All - NSW|11|38800|38600
2024-10-05|Bus|Chatswood|12|400|500
2024-10-05|Bus|Macquarie Park|12|400|400
2024-10-05|Bus|Newcastle and surrounds|12|100|100
2024-10-05|Bus|North Sydney|12|200|200
2024-10-05|Bus|Other|12|32500|31600
2024-10-05|Bus|Parramatta|12|900|1000
2024-10-05|Bus|Strathfield|12|400|300
2024-10-05|Bus|Sydney CBD|12|3300|4000
2024-10-05|Bus|Wollongong and surrounds|12|500|500
2024-10-05|Bus|All - NSW|12|38700|38600
2024-10-05|Bus|Chatswood|13|400|400
2024-10-05|Bus|Macquarie Park|13|400|400
2024-10-05|Bus|Newcastle and surrounds|13|100|100
2024-10-05|Bus|North Sydney|13|200|200
2024-10-05|Bus|Other|13|32800|32600
2024-10-05|Bus|Parramatta|13|1000|1100
2024-10-05|Bus|Strathfield|13|400|300
2024-10-05|Bus|Sydney CBD|13|3700|4000
2024-10-05|Bus|Wollongong and surrounds|13|600|600
2024-10-05|Bus|All - NSW|13|39600|39700
2024-10-05|Bus|Chatswood|14|500|400
2024-10-05|Bus|Macquarie Park|14|500|500
2024-10-05|Bus|Newcastle and surrounds|14|100|100
2024-10-05|Bus|North Sydney|14|200|200
2024-10-05|Bus|Other|14|33300|33200
2024-10-05|Bus|Parramatta|14|1000|1000
2024-10-05|Bus|Strathfield|14|300|300
2024-10-05|Bus|Sydney CBD|14|4100|4000
2024-10-05|Bus|Wollongong and surrounds|14|500|500
2024-10-05|Bus|All - NSW|14|40500|40200
2024-10-05|Bus|Chatswood|15|500|400
2024-10-05|Bus|Macquarie Park|15|500|400
2024-10-05|Bus|Newcastle and surrounds|15|100|100
2024-10-05|Bus|North Sydney|15|200|200
2024-10-05|Bus|Other|15|32600|33200
2024-10-05|Bus|Parramatta|15|1000|900
2024-10-05|Bus|Strathfield|15|400|400
2024-10-05|Bus|Sydney CBD|15|4500|4500
2024-10-05|Bus|Wollongong and surrounds|15|400|400
2024-10-05|Bus|All - NSW|15|40200|40500
2024-10-05|Bus|Chatswood|16|500|500
2024-10-05|Bus|Macquarie Park|16|500|400
2024-10-05|Bus|Newcastle and surrounds|16|100|100
2024-10-05|Bus|North Sydney|16|200|200
2024-10-05|Bus|Other|16|31000|31900
2024-10-05|Bus|Parramatta|16|1100|900
2024-10-05|Bus|Strathfield|16|300|400
2024-10-05|Bus|Sydney CBD|16|4300|4100
2024-10-05|Bus|Wollongong and surrounds|16|500|500
2024-10-05|Bus|All - NSW|16|38500|39000
2024-10-05|Bus|Chatswood|17|500|400
2024-10-05|Bus|Macquarie Park|17|500|400
2024-10-05|Bus|Newcastle and surrounds|17|100|100
2024-10-05|Bus|North Sydney|17|200|200
2024-10-05|Bus|Other|17|29100|30400
2024-10-05|Bus|Parramatta|17|1100|900
2024-10-05|Bus|Strathfield|17|300|300
2024-10-05|Bus|Sydney CBD|17|4100|4200
2024-10-05|Bus|Wollongong and surrounds|17|200|200
2024-10-05|Bus|All - NSW|17|36100|37100
2024-10-05|Bus|Chatswood|18|500|300
2024-10-05|Bus|Macquarie Park|18|500|300
2024-10-05|Bus|Newcastle and surrounds|18|100|100
2024-10-05|Bus|North Sydney|18|100|100
2024-10-05|Bus|Other|18|22600|24600
2024-10-05|Bus|Parramatta|18|1000|800
2024-10-05|Bus|Strathfield|18|300|300
2024-10-05|Bus|Sydney CBD|18|3500|3700
2024-10-05|Bus|Wollongong and surrounds|18|100|100
2024-10-05|Bus|All - NSW|18|28700|30300
2024-10-05|Bus|Chatswood|19|300|200
2024-10-05|Bus|Macquarie Park|19|300|300
2024-10-05|Bus|Newcastle and surrounds|19|<100|<100
2024-10-05|Bus|North Sydney|19|100|100
2024-10-05|Bus|Other|19|14300|16900
2024-10-05|Bus|Parramatta|19|600|500
2024-10-05|Bus|Strathfield|19|200|200
2024-10-05|Bus|Sydney CBD|19|2600|2700
2024-10-05|Bus|Wollongong and surrounds|19|100|100
2024-10-05|Bus|All - NSW|19|18500|21000
2024-10-05|Bus|Chatswood|20|200|200
2024-10-05|Bus|Macquarie Park|20|200|200
2024-10-05|Bus|Newcastle and surrounds|20|<100|<100
2024-10-05|Bus|North Sydney|20|100|<100
2024-10-05|Bus|Other|20|10300|11300
2024-10-05|Bus|Parramatta|20|500|400
2024-10-05|Bus|Strathfield|20|100|100
2024-10-05|Bus|Sydney CBD|20|2300|2100
2024-10-05|Bus|Wollongong and surrounds|20|100|<100
2024-10-05|Bus|All - NSW|20|13800|14300
2024-10-05|Bus|Chatswood|21|200|200
2024-10-05|Bus|Macquarie Park|21|200|200
2024-10-05|Bus|Newcastle and surrounds|21|<100|<100
2024-10-05|Bus|North Sydney|21|<100|100
2024-10-05|Bus|Other|21|9100|9800
2024-10-05|Bus|Parramatta|21|400|300
2024-10-05|Bus|Strathfield|21|100|100
2024-10-05|Bus|Sydney CBD|21|2500|2200
2024-10-05|Bus|Wollongong and surrounds|21|<100|<100
2024-10-05|Bus|All - NSW|21|12500|12900
2024-10-05|Bus|Chatswood|22|200|100
2024-10-05|Bus|Macquarie Park|22|100|100
2024-10-05|Bus|Newcastle and surrounds|22|<100|<100
2024-10-05|Bus|North Sydney|22|<100|<100
2024-10-05|Bus|Other|22|7200|8200
2024-10-05|Bus|Parramatta|22|300|300
2024-10-05|Bus|Strathfield|22|100|100
2024-10-05|Bus|Sydney CBD|22|2100|1800
2024-10-05|Bus|Wollongong and surrounds|22|<100|<100
2024-10-05|Bus|All - NSW|22|10000|10600
2024-10-05|Bus|Chatswood|23|100|100
2024-10-05|Bus|Macquarie Park|23|100|100
2024-10-05|Bus|Newcastle and surrounds|23|<100|<100
2024-10-05|Bus|North Sydney|23|<100|<100
2024-10-05|Bus|Other|23|4500|5600
2024-10-05|Bus|Parramatta|23|200|200
2024-10-05|Bus|Strathfield|23|100|<100
2024-10-05|Bus|Sydney CBD|23|1800|1400
2024-10-05|Bus|Wollongong and surrounds|23|<100|<100
2024-10-05|Bus|All - NSW|23|6800|7400
2024-10-05|Ferry|Newcastle and surrounds|0|<100|<100
2024-10-05|Ferry|Other|0|<100|<100
2024-10-05|Ferry|Sydney CBD|0|<100|100
2024-10-05|Ferry|All - NSW|0|<100|100
2024-10-05|Ferry|Sydney CBD|1|<100|<100
2024-10-05|Ferry|All - NSW|1|<100|<100
2024-10-05|Ferry|Newcastle and surrounds|5|<100|<100
2024-10-05|Ferry|Other|5|<100|<100
2024-10-05|Ferry|Sydney CBD|5|<100|<100
2024-10-05|Ferry|All - NSW|5|<100|<100
2024-10-05|Ferry|Newcastle and surrounds|6|<100|<100
2024-10-05|Ferry|North Sydney|6|<100|<100
2024-10-05|Ferry|Other|6|100|<100
2024-10-05|Ferry|Sydney CBD|6|100|<100
2024-10-05|Ferry|All - NSW|6|200|<100
2024-10-05|Ferry|Newcastle and surrounds|7|<100|<100
2024-10-05|Ferry|North Sydney|7|<100|<100
2024-10-05|Ferry|Other|7|200|100
2024-10-05|Ferry|Parramatta|7|<100|<100
2024-10-05|Ferry|Sydney CBD|7|200|100
2024-10-05|Ferry|All - NSW|7|400|200
2024-10-05|Ferry|Newcastle and surrounds|8|<100|<100
2024-10-05|Ferry|North Sydney|8|<100|<100
