trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2020-01-12|Bus|Chatswood|0|<50|<50
2020-01-12|Bus|Macquarie Park|0|<50|<50
2020-01-12|Bus|Newcastle and surrounds|0|<50|<50
2020-01-12|Bus|North Sydney|0|<50|<50
2020-01-12|Bus|Other|0|1900|3400
2020-01-12|Bus|Parramatta|0|100|<50
2020-01-12|Bus|Strathfield|0|<50|<50
2020-01-12|Bus|Sydney CBD|0|1200|400
2020-01-12|Bus|Wollongong and surrounds|0|<50|<50
2020-01-12|Bus|All - NSW|0|3200|3800
2020-01-12|Bus|Chatswood|1|<50|<50
2020-01-12|Bus|Macquarie Park|1|<50|<50
2020-01-12|Bus|Newcastle and surrounds|1|<50|<50
2020-01-12|Bus|North Sydney|1|<50|<50
2020-01-12|Bus|Other|1|1000|1600
2020-01-12|Bus|Parramatta|1|100|<50
2020-01-12|Bus|Strathfield|1|<50|<50
2020-01-12|Bus|Sydney CBD|1|1100|300
2020-01-12|Bus|All - NSW|1|2200|1900
2020-01-12|Bus|Chatswood|2|<50|<50
2020-01-12|Bus|Macquarie Park|2|<50|<50
2020-01-12|Bus|North Sydney|2|<50|<50
2020-01-12|Bus|Other|2|800|1600
2020-01-12|Bus|Parramatta|2|100|100
2020-01-12|Bus|Strathfield|2|<50|100
2020-01-12|Bus|Sydney CBD|2|1200|300
2020-01-12|Bus|All - NSW|2|2100|2100
2020-01-12|Bus|Chatswood|3|<50|<50
2020-01-12|Bus|Macquarie Park|3|<50|<50
2020-01-12|Bus|Newcastle and surrounds|3|<50|<50
2020-01-12|Bus|North Sydney|3|<50|<50
2020-01-12|Bus|Other|3|500|1300
2020-01-12|Bus|Parramatta|3|<50|100
2020-01-12|Bus|Strathfield|3|<50|100
2020-01-12|Bus|Sydney CBD|3|900|200
2020-01-12|Bus|All - NSW|3|1400|1700
2020-01-12|Bus|Chatswood|4|<50|<50
2020-01-12|Bus|Macquarie Park|4|<50|<50
2020-01-12|Bus|North Sydney|4|<50|<50
2020-01-12|Bus|Other|4|500|900
2020-01-12|Bus|Parramatta|4|<50|<50
2020-01-12|Bus|Strathfield|4|<50|<50
2020-01-12|Bus|Sydney CBD|4|400|200
2020-01-12|Bus|All - NSW|4|900|1100
2020-01-12|Bus|Chatswood|5|<50|<50
2020-01-12|Bus|Macquarie Park|5|<50|<50
2020-01-12|Bus|Newcastle and surrounds|5|<50|<50
2020-01-12|Bus|North Sydney|5|<50|<50
2020-01-12|Bus|Other|5|800|900
2020-01-12|Bus|Parramatta|5|<50|<50
2020-01-12|Bus|Strathfield|5|<50|<50
2020-01-12|Bus|Sydney CBD|5|300|200
2020-01-12|Bus|All - NSW|5|1100|1100
2020-01-12|Bus|Chatswood|6|100|<50
2020-01-12|Bus|Macquarie Park|6|<50|<50
