trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2020-02-01|Bus|Chatswood|0|<50|<50
2020-02-01|Bus|Macquarie Park|0|<50|<50
2020-02-01|Bus|Newcastle and surrounds|0|<50|<50
2020-02-01|Bus|North Sydney|0|<50|<50
2020-02-01|Bus|Other|0|1600|3100
2020-02-01|Bus|Parramatta|0|100|100
2020-02-01|Bus|Strathfield|0|<50|<50
2020-02-01|Bus|Sydney CBD|0|1200|300
2020-02-01|Bus|All - NSW|0|2900|3500
2020-02-01|Bus|Chatswood|1|<50|<50
2020-02-01|Bus|Macquarie Park|1|<50|<50
2020-02-01|Bus|Newcastle and surrounds|1|<50|<50
2020-02-01|Bus|North Sydney|1|<50|<50
2020-02-01|Bus|Other|1|700|1400
2020-02-01|Bus|Parramatta|1|<50|<50
2020-02-01|Bus|Strathfield|1|<50|<50
2020-02-01|Bus|Sydney CBD|1|900|200
2020-02-01|Bus|All - NSW|1|1600|1600
2020-02-01|Bus|Chatswood|2|<50|<50
2020-02-01|Bus|Macquarie Park|2|<50|<50
2020-02-01|Bus|Newcastle and surrounds|2|<50|<50
2020-02-01|Bus|North Sydney|2|<50|<50
2020-02-01|Bus|Other|2|600|1200
2020-02-01|Bus|Parramatta|2|<50|<50
2020-02-01|Bus|Strathfield|2|<50|100
2020-02-01|Bus|Sydney CBD|2|900|300
2020-02-01|Bus|All - NSW|2|1500|1600
2020-02-01|Bus|Chatswood|3|<50|<50
2020-02-01|Bus|Macquarie Park|3|<50|<50
2020-02-01|Bus|Newcastle and surrounds|3|<50|<50
2020-02-01|Bus|North Sydney|3|<50|<50
2020-02-01|Bus|Other|3|500|1000
2020-02-01|Bus|Parramatta|3|<50|100
2020-02-01|Bus|Strathfield|3|<50|<50
2020-02-01|Bus|Sydney CBD|3|700|200
2020-02-01|Bus|All - NSW|3|1200|1300
2020-02-01|Bus|Chatswood|4|<50|<50
2020-02-01|Bus|Macquarie Park|4|<50|<50
2020-02-01|Bus|North Sydney|4|<50|<50
2020-02-01|Bus|Other|4|600|900
2020-02-01|Bus|Parramatta|4|<50|<50
2020-02-01|Bus|Strathfield|4|<50|<50
2020-02-01|Bus|Sydney CBD|4|300|200
2020-02-01|Bus|All - NSW|4|900|1100
2020-02-01|Bus|Chatswood|5|<50|<50
2020-02-01|Bus|Macquarie Park|5|<50|<50
2020-02-01|Bus|Newcastle and surrounds|5|<50|<50
2020-02-01|Bus|North Sydney|5|<50|<50
2020-02-01|Bus|Other|5|1900|1400
2020-02-01|Bus|Parramatta|5|100|100
2020-02-01|Bus|Strathfield|5|<50|<50
2020-02-01|Bus|Sydney CBD|5|500|400
2020-02-01|Bus|All - NSW|5|2500|1900
2020-02-01|Bus|Chatswood|6|100|<50
2020-02-01|Bus|Macquarie Park|6|<50|100
2020-02-01|Bus|Newcastle and surrounds|6|<50|<50
2020-02-01|Bus|North Sydney|6|<50|<50
2020-02-01|Bus|Other|6|6000|5300
2020-02-01|Bus|Parramatta|6|300|200
2020-02-01|Bus|Strathfield|6|100|<50
