trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2020-02-17|Bus|Chatswood|0|<50|<50
2020-02-17|Bus|Macquarie Park|0|<50|<50
2020-02-17|Bus|North Sydney|0|<50|<50
2020-02-17|Bus|Other|0|700|1200
2020-02-17|Bus|Parramatta|0|<50|<50
2020-02-17|Bus|Strathfield|0|<50|<50
2020-02-17|Bus|Sydney CBD|0|400|100
2020-02-17|Bus|All - NSW|0|1100|1300
2020-02-17|Bus|Chatswood|1|<50|<50
2020-02-17|Bus|Macquarie Park|1|<50|<50
2020-02-17|Bus|North Sydney|1|<50|<50
2020-02-17|Bus|Other|1|400|600
2020-02-17|Bus|Parramatta|1|<50|<50
2020-02-17|Bus|Strathfield|1|<50|<50
2020-02-17|Bus|Sydney CBD|1|400|200
2020-02-17|Bus|All - NSW|1|800|800
2020-02-17|Bus|Chatswood|2|<50|<50
2020-02-17|Bus|Macquarie Park|2|<50|<50
2020-02-17|Bus|North Sydney|2|<50|<50
2020-02-17|Bus|Other|2|300|500
2020-02-17|Bus|Parramatta|2|<50|<50
2020-02-17|Bus|Strathfield|2|<50|<50
2020-02-17|Bus|Sydney CBD|2|300|100
2020-02-17|Bus|All - NSW|2|600|600
2020-02-17|Bus|Chatswood|3|<50|<50
2020-02-17|Bus|Macquarie Park|3|<50|<50
2020-02-17|Bus|North Sydney|3|<50|<50
2020-02-17|Bus|Other|3|300|400
2020-02-17|Bus|Parramatta|3|<50|<50
2020-02-17|Bus|Strathfield|3|<50|<50
2020-02-17|Bus|Sydney CBD|3|200|100
2020-02-17|Bus|All - NSW|3|500|500
2020-02-17|Bus|Chatswood|4|<50|<50
2020-02-17|Bus|Macquarie Park|4|<50|<50
2020-02-17|Bus|North Sydney|4|<50|<50
2020-02-17|Bus|Other|4|1500|800
2020-02-17|Bus|Parramatta|4|<50|<50
2020-02-17|Bus|Strathfield|4|<50|<50
2020-02-17|Bus|Sydney CBD|4|200|200
2020-02-17|Bus|All - NSW|4|1700|1000
2020-02-17|Bus|Chatswood|5|100|<50
2020-02-17|Bus|Macquarie Park|5|<50|100
2020-02-17|Bus|Newcastle and surrounds|5|<50|<50
2020-02-17|Bus|North Sydney|5|<50|<50
2020-02-17|Bus|Other|5|10300|6200
2020-02-17|Bus|Parramatta|5|400|500
2020-02-17|Bus|Strathfield|5|100|100
2020-02-17|Bus|Sydney CBD|5|800|1400
2020-02-17|Bus|Wollongong and surrounds|5|<50|<50
2020-02-17|Bus|All - NSW|5|11700|8300
2020-02-17|Bus|Chatswood|6|400|200
2020-02-17|Bus|Macquarie Park|6|300|400
2020-02-17|Bus|Newcastle and surrounds|6|<50|<50
2020-02-17|Bus|North Sydney|6|200|300
2020-02-17|Bus|Other|6|32400|22000
2020-02-17|Bus|Parramatta|6|1200|1200
2020-02-17|Bus|Strathfield|6|400|300
2020-02-17|Bus|Sydney CBD|6|2600|4200
2020-02-17|Bus|Wollongong and surrounds|6|<50|100
2020-02-17|Bus|All - NSW|6|37500|28700
2020-02-17|Bus|Chatswood|7|900|1000
2020-02-17|Bus|Macquarie Park|7|1400|1000
2020-02-17|Bus|Newcastle and surrounds|7|100|100
2020-02-17|Bus|North Sydney|7|700|1500
2020-02-17|Bus|Other|7|104700|61500
2020-02-17|Bus|Parramatta|7|2600|3300
2020-02-17|Bus|Strathfield|7|900|700
2020-02-17|Bus|Sydney CBD|7|4600|14800
2020-02-17|Bus|Wollongong and surrounds|7|400|500
2020-02-17|Bus|All - NSW|7|116300|84400
2020-02-17|Bus|Chatswood|8|1100|1400
2020-02-17|Bus|Macquarie Park|8|1200|1700
2020-02-17|Bus|Newcastle and surrounds|8|100|200
2020-02-17|Bus|North Sydney|8|1600|3300
2020-02-17|Bus|Other|8|103300|98700
2020-02-17|Bus|Parramatta|8|2800|5100
2020-02-17|Bus|Strathfield|8|900|1000
2020-02-17|Bus|Sydney CBD|8|8000|27700
2020-02-17|Bus|Wollongong and surrounds|8|700|1300
2020-02-17|Bus|All - NSW|8|119700|140400
2020-02-17|Bus|Chatswood|9|400|800
2020-02-17|Bus|Macquarie Park|9|500|1300
2020-02-17|Bus|Newcastle and surrounds|9|100|200
2020-02-17|Bus|North Sydney|9|400|1400
2020-02-17|Bus|Other|9|42200|44600
2020-02-17|Bus|Parramatta|9|1300|2600
2020-02-17|Bus|Strathfield|9|400|400
2020-02-17|Bus|Sydney CBD|9|5100|13800
2020-02-17|Bus|Wollongong and surrounds|9|200|300
2020-02-17|Bus|All - NSW|9|50600|65400
2020-02-17|Bus|Chatswood|10|300|500
2020-02-17|Bus|Macquarie Park|10|300|600
2020-02-17|Bus|Newcastle and surrounds|10|100|100
2020-02-17|Bus|North Sydney|10|200|300
2020-02-17|Bus|Other|10|31100|31500
2020-02-17|Bus|Parramatta|10|900|1300
2020-02-17|Bus|Strathfield|10|300|200
2020-02-17|Bus|Sydney CBD|10|4000|4400
2020-02-17|Bus|Wollongong and surrounds|10|200|200
2020-02-17|Bus|All - NSW|10|37400|39100
2020-02-17|Bus|Chatswood|11|400|400
2020-02-17|Bus|Macquarie Park|11|400|500
2020-02-17|Bus|Newcastle and surrounds|11|100|100
2020-02-17|Bus|North Sydney|11|200|200
2020-02-17|Bus|Other|11|29600|28700
2020-02-17|Bus|Parramatta|11|900|1000
2020-02-17|Bus|Strathfield|11|200|300
2020-02-17|Bus|Sydney CBD|11|3500|3800
2020-02-17|Bus|Wollongong and surrounds|11|200|200
2020-02-17|Bus|All - NSW|11|35500|35200
2020-02-17|Bus|Chatswood|12|500|400
2020-02-17|Bus|Macquarie Park|12|400|400
2020-02-17|Bus|Newcastle and surrounds|12|100|100
2020-02-17|Bus|North Sydney|12|300|200
2020-02-17|Bus|Other|12|30100|30000
2020-02-17|Bus|Parramatta|12|1100|1000
2020-02-17|Bus|Strathfield|12|300|200
2020-02-17|Bus|Sydney CBD|12|3900|3900
2020-02-17|Bus|Wollongong and surrounds|12|200|200
2020-02-17|Bus|All - NSW|12|36900|36400
2020-02-17|Bus|Chatswood|13|500|400
2020-02-17|Bus|Macquarie Park|13|500|400
2020-02-17|Bus|Newcastle and surrounds|13|100|100
2020-02-17|Bus|North Sydney|13|300|200
2020-02-17|Bus|Other|13|31200|32100
2020-02-17|Bus|Parramatta|13|1200|900
