trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2024-02-14|Bus|Chatswood|0|<50|<50
2024-02-14|Bus|Macquarie Park|0|<50|<50
2024-02-14|Bus|North Sydney|0|<50|<50
2024-02-14|Bus|Other|0|900|1100
2024-02-14|Bus|Parramatta|0|100|100
2024-02-14|Bus|Strathfield|0|<50|<50
2024-02-14|Bus|Sydney CBD|0|700|900
2024-02-14|Bus|Wollongong and surrounds|0|<50|<50
2024-02-14|Bus|All - NSW|0|1700|2100
2024-02-14|Bus|Chatswood|1|<50|<50
2024-02-14|Bus|Macquarie Park|1|<50|<50
2024-02-14|Bus|North Sydney|1|<50|<50
2024-02-14|Bus|Other|1|400|500
2024-02-14|Bus|Parramatta|1|<50|<50
2024-02-14|Bus|Strathfield|1|<50|<50
2024-02-14|Bus|Sydney CBD|1|400|400
2024-02-14|Bus|All - NSW|1|800|900
2024-02-14|Bus|Chatswood|2|<50|<50
2024-02-14|Bus|Macquarie Park|2|<50|<50
2024-02-14|Bus|North Sydney|2|<50|<50
2024-02-14|Bus|Other|2|300|300
2024-02-14|Bus|Parramatta|2|<50|<50
2024-02-14|Bus|Strathfield|2|<50|<50
2024-02-14|Bus|Sydney CBD|2|300|300
2024-02-14|Bus|All - NSW|2|600|600
2024-02-14|Bus|Chatswood|3|<50|<50
2024-02-14|Bus|Macquarie Park|3|<50|<50
2024-02-14|Bus|North Sydney|3|<50|<50
2024-02-14|Bus|Other|3|400|300
2024-02-14|Bus|Parramatta|3|<50|<50
2024-02-14|Bus|Strathfield|3|<50|<50
2024-02-14|Bus|Sydney CBD|3|200|200
2024-02-14|Bus|All - NSW|3|600|500
2024-02-14|Bus|Chatswood|4|<50|<50
2024-02-14|Bus|Macquarie Park|4|<50|<50
2024-02-14|Bus|North Sydney|4|<50|<50
2024-02-14|Bus|Other|4|1900|1200
2024-02-14|Bus|Parramatta|4|<50|<50
2024-02-14|Bus|Strathfield|4|<50|<50
