trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2024-09-25|Bus|Chatswood|0|<100|<100
2024-09-25|Bus|Macquarie Park|0|<100|<100
2024-09-25|Bus|North Sydney|0|<100|<100
2024-09-25|Bus|Other|0|800|1100
2024-09-25|Bus|Parramatta|0|<100|<100
2024-09-25|Bus|Strathfield|0|<100|<100
2024-09-25|Bus|Sydney CBD|0|400|300
2024-09-25|Bus|All - NSW|0|1200|1400
2024-09-25|Bus|Chatswood|1|<100|<100
2024-09-25|Bus|Macquarie Park|1|<100|<100
2024-09-25|Bus|North Sydney|1|<100|<100
2024-09-25|Bus|Other|1|300|400
2024-09-25|Bus|Parramatta|1|<100|<100
2024-09-25|Bus|Strathfield|1|<100|<100
2024-09-25|Bus|Sydney CBD|1|300|200
2024-09-25|Bus|All - NSW|1|600|600
2024-09-25|Bus|Chatswood|2|<100|<100
2024-09-25|Bus|Macquarie Park|2|<100|<100
2024-09-25|Bus|North Sydney|2|<100|<100
2024-09-25|Bus|Other|2|300|300
2024-09-25|Bus|Parramatta|2|<100|<100
2024-09-25|Bus|Strathfield|2|<100|<100
2024-09-25|Bus|Sydney CBD|2|200|200
2024-09-25|Bus|All - NSW|2|500|500
2024-09-25|Bus|Chatswood|3|<100|<100
2024-09-25|Bus|Macquarie Park|3|<100|<100
2024-09-25|Bus|North Sydney|3|<100|<100
2024-09-25|Bus|Other|3|400|300
2024-09-25|Bus|Parramatta|3|<100|<100
2024-09-25|Bus|Strathfield|3|<100|<100
2024-09-25|Bus|Sydney CBD|3|200|200
2024-09-25|Bus|All - NSW|3|600|500
2024-09-25|Bus|Chatswood|4|<100|<100
2024-09-25|Bus|Macquarie Park|4|<100|<100
2024-09-25|Bus|North Sydney|4|<100|<100
2024-09-25|Bus|Other|4|1700|1100
2024-09-25|Bus|Parramatta|4|<100|<100
2024-09-25|Bus|Strathfield|4|<100|<100
2024-09-25|Bus|Sydney CBD|4|200|300
2024-09-25|Bus|All - NSW|4|1900|1400
2024-09-25|Bus|Chatswood|5|100|100
2024-09-25|Bus|Macquarie Park|5|100|100
2024-09-25|Bus|Newcastle and surrounds|5|<100|<100
2024-09-25|Bus|North Sydney|5|100|<100
2024-09-25|Bus|Other|5|11500|8200
2024-09-25|Bus|Parramatta|5|500|400
2024-09-25|Bus|Strathfield|5|100|100
2024-09-25|Bus|Sydney CBD|5|800|800
2024-09-25|Bus|Wollongong and surrounds|5|<100|<100
2024-09-25|Bus|All - NSW|5|13200|9700
2024-09-25|Bus|Chatswood|6|400|300
2024-09-25|Bus|Macquarie Park|6|300|400
2024-09-25|Bus|Newcastle and surrounds|6|<100|<100
2024-09-25|Bus|North Sydney|6|200|200
2024-09-25|Bus|Other|6|30900|25100
2024-09-25|Bus|Parramatta|6|1300|1100
2024-09-25|Bus|Strathfield|6|400|400
2024-09-25|Bus|Sydney CBD|6|2500|2700
2024-09-25|Bus|Wollongong and surrounds|6|100|100
2024-09-25|Bus|All - NSW|6|36100|30300
2024-09-25|Bus|Chatswood|7|600|700
2024-09-25|Bus|Macquarie Park|7|900|900
2024-09-25|Bus|Newcastle and surrounds|7|100|100
2024-09-25|Bus|North Sydney|7|300|500
2024-09-25|Bus|Other|7|81700|60600
2024-09-25|Bus|Parramatta|7|2100|2500
2024-09-25|Bus|Strathfield|7|600|600
2024-09-25|Bus|Sydney CBD|7|3000|6400
2024-09-25|Bus|Wollongong and surrounds|7|800|900
2024-09-25|Bus|All - NSW|7|90100|73200
2024-09-25|Bus|Chatswood|8|900|1000
2024-09-25|Bus|Macquarie Park|8|1000|1300
2024-09-25|Bus|Newcastle and surrounds|8|100|200
2024-09-25|Bus|North Sydney|8|600|1100
2024-09-25|Bus|Other|8|89700|89900
2024-09-25|Bus|Parramatta|8|2100|3300
2024-09-25|Bus|Strathfield|8|600|700
2024-09-25|Bus|Sydney CBD|8|4700|11400
2024-09-25|Bus|Wollongong and surrounds|8|1700|2200
2024-09-25|Bus|All - NSW|8|101400|111100
2024-09-25|Bus|Chatswood|9|400|600
2024-09-25|Bus|Macquarie Park|9|400|900
2024-09-25|Bus|Newcastle and surrounds|9|100|100
2024-09-25|Bus|North Sydney|9|200|500
2024-09-25|Bus|Other|9|40200|44100
2024-09-25|Bus|Parramatta|9|1100|1900
2024-09-25|Bus|Strathfield|9|400|400
2024-09-25|Bus|Sydney CBD|9|3400|6500
2024-09-25|Bus|Wollongong and surrounds|9|800|1000
2024-09-25|Bus|All - NSW|9|47000|56000
2024-09-25|Bus|Chatswood|10|300|400
2024-09-25|Bus|Macquarie Park|10|400|500
2024-09-25|Bus|Newcastle and surrounds|10|100|100
2024-09-25|Bus|North Sydney|10|200|200
2024-09-25|Bus|Other|10|33500|32800
2024-09-25|Bus|Parramatta|10|900|1200
2024-09-25|Bus|Strathfield|10|300|300
2024-09-25|Bus|Sydney CBD|10|2700|3700
2024-09-25|Bus|Wollongong and surrounds|10|800|800
2024-09-25|Bus|All - NSW|10|39200|40000
2024-09-25|Bus|Chatswood|11|300|400
2024-09-25|Bus|Macquarie Park|11|300|400
2024-09-25|Bus|Newcastle and surrounds|11|100|100
2024-09-25|Bus|North Sydney|11|200|200
2024-09-25|Bus|Other|11|32600|31400
2024-09-25|Bus|Parramatta|11|900|1100
2024-09-25|Bus|Strathfield|11|300|200
2024-09-25|Bus|Sydney CBD|11|3100|3400
2024-09-25|Bus|Wollongong and surrounds|11|800|800
2024-09-25|Bus|All - NSW|11|38600|38000
2024-09-25|Bus|Chatswood|12|500|400
2024-09-25|Bus|Macquarie Park|12|400|400
2024-09-25|Bus|Newcastle and surrounds|12|100|100
2024-09-25|Bus|North Sydney|12|200|200
2024-09-25|Bus|Other|12|33400|32900
2024-09-25|Bus|Parramatta|12|1100|1000
2024-09-25|Bus|Strathfield|12|300|300
2024-09-25|Bus|Sydney CBD|12|3600|3600
2024-09-25|Bus|Wollongong and surrounds|12|900|900
2024-09-25|Bus|All - NSW|12|40500|39800
2024-09-25|Bus|Chatswood|13|400|400
2024-09-25|Bus|Macquarie Park|13|500|500
2024-09-25|Bus|Newcastle and surrounds|13|100|100
2024-09-25|Bus|North Sydney|13|200|200
2024-09-25|Bus|Other|13|36000|36200
2024-09-25|Bus|Parramatta|13|1600|1200
2024-09-25|Bus|Strathfield|13|300|300
2024-09-25|Bus|Sydney CBD|13|4100|3700
2024-09-25|Bus|Wollongong and surrounds|13|900|900
2024-09-25|Bus|All - NSW|13|44100|43500
2024-09-25|Bus|Chatswood|14|500|400
2024-09-25|Bus|Macquarie Park|14|700|600
2024-09-25|Bus|Newcastle and surrounds|14|100|100
2024-09-25|Bus|North Sydney|14|400|300
2024-09-25|Bus|Other|14|53500|52100
2024-09-25|Bus|Parramatta|14|1800|1400
2024-09-25|Bus|Strathfield|14|400|400
2024-09-25|Bus|Sydney CBD|14|4900|4100
2024-09-25|Bus|Wollongong and surrounds|14|2300|1800
2024-09-25|Bus|All - NSW|14|64600|61200
2024-09-25|Bus|Chatswood|15|1200|900
