trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2023-09-11|Bus|Chatswood|0|<50|<50
2023-09-11|Bus|Macquarie Park|0|<50|<50
2023-09-11|Bus|North Sydney|0|<50|<50
2023-09-11|Bus|Other|0|700|1100
2023-09-11|Bus|Parramatta|0|<50|<50
2023-09-11|Bus|Strathfield|0|<50|<50
2023-09-11|Bus|Sydney CBD|0|400|100
2023-09-11|Bus|All - NSW|0|1100|1200
2023-09-11|Bus|Chatswood|1|<50|<50
2023-09-11|Bus|Macquarie Park|1|<50|<50
2023-09-11|Bus|North Sydney|1|<50|<50
2023-09-11|Bus|Other|1|300|400
2023-09-11|Bus|Parramatta|1|<50|<50
2023-09-11|Bus|Strathfield|1|<50|<50
2023-09-11|Bus|Sydney CBD|1|300|100
2023-09-11|Bus|All - NSW|1|600|500
2023-09-11|Bus|Chatswood|2|<50|<50
2023-09-11|Bus|Macquarie Park|2|<50|<50
2023-09-11|Bus|North Sydney|2|<50|<50
2023-09-11|Bus|Other|2|300|500
2023-09-11|Bus|Parramatta|2|<50|<50
2023-09-11|Bus|Strathfield|2|<50|<50
2023-09-11|Bus|Sydney CBD|2|300|100
2023-09-11|Bus|All - NSW|2|600|600
2023-09-11|Bus|Chatswood|3|<50|<50
2023-09-11|Bus|Macquarie Park|3|<50|<50
2023-09-11|Bus|North Sydney|3|<50|<50
2023-09-11|Bus|Other|3|300|400
2023-09-11|Bus|Parramatta|3|<50|<50
2023-09-11|Bus|Strathfield|3|<50|<50
2023-09-11|Bus|Sydney CBD|3|200|100
2023-09-11|Bus|All - NSW|3|500|500
2023-09-11|Bus|Chatswood|4|<50|<50
2023-09-11|Bus|Macquarie Park|4|<50|<50
2023-09-11|Bus|North Sydney|4|<50|<50
2023-09-11|Bus|Other|4|1600|1000
2023-09-11|Bus|Parramatta|4|<50|<50
2023-09-11|Bus|Strathfield|4|<50|<50
2023-09-11|Bus|Sydney CBD|4|200|300
2023-09-11|Bus|All - NSW|4|1800|1300
2023-09-11|Bus|Chatswood|5|100|100
2023-09-11|Bus|Macquarie Park|5|100|100
2023-09-11|Bus|Newcastle and surrounds|5|<50|<50
2023-09-11|Bus|North Sydney|5|100|<50
2023-09-11|Bus|Other|5|10100|6800
2023-09-11|Bus|Parramatta|5|500|400
2023-09-11|Bus|Strathfield|5|100|100
2023-09-11|Bus|Sydney CBD|5|900|1100
2023-09-11|Bus|Wollongong and surrounds|5|<50|<50
2023-09-11|Bus|All - NSW|5|11900|8600
2023-09-11|Bus|Chatswood|6|300|200
2023-09-11|Bus|Macquarie Park|6|200|300
2023-09-11|Bus|Newcastle and surrounds|6|<50|<50
2023-09-11|Bus|North Sydney|6|200|200
2023-09-11|Bus|Other|6|26700|21000
2023-09-11|Bus|Parramatta|6|1100|1000
2023-09-11|Bus|Strathfield|6|300|200
2023-09-11|Bus|Sydney CBD|6|2400|3300
2023-09-11|Bus|Wollongong and surrounds|6|100|100
2023-09-11|Bus|All - NSW|6|31300|26300
2023-09-11|Bus|Chatswood|7|600|600
2023-09-11|Bus|Macquarie Park|7|800|700
2023-09-11|Bus|Newcastle and surrounds|7|100|100
2023-09-11|Bus|North Sydney|7|500|800
2023-09-11|Bus|Other|7|62700|40100
2023-09-11|Bus|Parramatta|7|1900|2300
2023-09-11|Bus|Strathfield|7|600|500
2023-09-11|Bus|Sydney CBD|7|2900|9300
2023-09-11|Bus|Wollongong and surrounds|7|400|500
2023-09-11|Bus|All - NSW|7|70500|54900
2023-09-11|Bus|Chatswood|8|700|700
2023-09-11|Bus|Macquarie Park|8|900|1100
2023-09-11|Bus|Newcastle and surrounds|8|100|200
2023-09-11|Bus|North Sydney|8|900|1600
2023-09-11|Bus|Other|8|64700|57600
2023-09-11|Bus|Parramatta|8|1800|3000
2023-09-11|Bus|Strathfield|8|500|500
2023-09-11|Bus|Sydney CBD|8|4200|19100
2023-09-11|Bus|Wollongong and surrounds|8|600|1200
2023-09-11|Bus|All - NSW|8|74400|85000
2023-09-11|Bus|Chatswood|9|300|500
2023-09-11|Bus|Macquarie Park|9|400|700
2023-09-11|Bus|Newcastle and surrounds|9|100|100
2023-09-11|Bus|North Sydney|9|300|600
2023-09-11|Bus|Other|9|32600|32700
2023-09-11|Bus|Parramatta|9|800|1400
2023-09-11|Bus|Strathfield|9|300|300
2023-09-11|Bus|Sydney CBD|9|2700|8000
2023-09-11|Bus|Wollongong and surrounds|9|200|300
2023-09-11|Bus|All - NSW|9|37700|44600
2023-09-11|Bus|Chatswood|10|300|300
2023-09-11|Bus|Macquarie Park|10|300|400
2023-09-11|Bus|Newcastle and surrounds|10|100|100
2023-09-11|Bus|North Sydney|10|200|200
2023-09-11|Bus|Other|10|27500|26400
2023-09-11|Bus|Parramatta|10|700|1000
2023-09-11|Bus|Strathfield|10|200|200
2023-09-11|Bus|Sydney CBD|10|2500|3500
2023-09-11|Bus|Wollongong and surrounds|10|200|200
2023-09-11|Bus|All - NSW|10|32000|32300
2023-09-11|Bus|Chatswood|11|300|400
2023-09-11|Bus|Macquarie Park|11|300|300
2023-09-11|Bus|Newcastle and surrounds|11|100|100
2023-09-11|Bus|North Sydney|11|200|200
2023-09-11|Bus|Other|11|29000|27500
2023-09-11|Bus|Parramatta|11|700|800
2023-09-11|Bus|Strathfield|11|200|200
2023-09-11|Bus|Sydney CBD|11|2400|3500
2023-09-11|Bus|Wollongong and surrounds|11|200|300
2023-09-11|Bus|All - NSW|11|33400|33300
2023-09-11|Bus|Chatswood|12|400|400
2023-09-11|Bus|Macquarie Park|12|300|300
2023-09-11|Bus|Newcastle and surrounds|12|100|100
2023-09-11|Bus|North Sydney|12|200|200
2023-09-11|Bus|Other|12|29100|28500
2023-09-11|Bus|Parramatta|12|900|900
2023-09-11|Bus|Strathfield|12|300|200
2023-09-11|Bus|Sydney CBD|12|2900|3100
2023-09-11|Bus|Wollongong and surrounds|12|200|200
2023-09-11|Bus|All - NSW|12|34400|33900
