trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2024-11-03|Bus|Chatswood|0|<100|<100
2024-11-03|Bus|Macquarie Park|0|<100|<100
2024-11-03|Bus|Newcastle and surrounds|0|<100|<100
2024-11-03|Bus|North Sydney|0|<100|<100
2024-11-03|Bus|Other|0|2100|2700
2024-11-03|Bus|Parramatta|0|100|100
2024-11-03|Bus|Strathfield|0|<100|<100
2024-11-03|Bus|Sydney CBD|0|1300|900
2024-11-03|Bus|All - NSW|0|3500|3700
2024-11-03|Bus|Chatswood|1|<100|<100
2024-11-03|Bus|Macquarie Park|1|<100|<100
2024-11-03|Bus|Newcastle and surrounds|1|<100|<100
2024-11-03|Bus|North Sydney|1|<100|<100
2024-11-03|Bus|Other|1|900|1300
2024-11-03|Bus|Parramatta|1|100|<100
2024-11-03|Bus|Strathfield|1|<100|<100
2024-11-03|Bus|Sydney CBD|1|1000|700
2024-11-03|Bus|All - NSW|1|2000|2000
2024-11-03|Bus|Chatswood|2|<100|<100
2024-11-03|Bus|Macquarie Park|2|<100|<100
2024-11-03|Bus|Newcastle and surrounds|2|<100|<100
2024-11-03|Bus|North Sydney|2|<100|<100
2024-11-03|Bus|Other|2|600|1000
2024-11-03|Bus|Parramatta|2|<100|<100
2024-11-03|Bus|Strathfield|2|<100|<100
2024-11-03|Bus|Sydney CBD|2|1200|800
2024-11-03|Bus|All - NSW|2|1800|1800
2024-11-03|Bus|Chatswood|3|<100|<100
2024-11-03|Bus|Macquarie Park|3|<100|<100
2024-11-03|Bus|Newcastle and surrounds|3|<100|<100
2024-11-03|Bus|North Sydney|3|<100|<100
2024-11-03|Bus|Other|3|600|800
2024-11-03|Bus|Parramatta|3|<100|<100
2024-11-03|Bus|Strathfield|3|<100|<100
2024-11-03|Bus|Sydney CBD|3|800|600
2024-11-03|Bus|All - NSW|3|1400|1400
2024-11-03|Bus|Chatswood|4|<100|<100
2024-11-03|Bus|Macquarie Park|4|<100|<100
2024-11-03|Bus|North Sydney|4|<100|<100
2024-11-03|Bus|Other|4|600|700
2024-11-03|Bus|Parramatta|4|<100|<100
2024-11-03|Bus|Strathfield|4|<100|<100
2024-11-03|Bus|Sydney CBD|4|400|500
2024-11-03|Bus|All - NSW|4|1000|1200
2024-11-03|Bus|Chatswood|5|<100|<100
2024-11-03|Bus|Macquarie Park|5|<100|<100
2024-11-03|Bus|Newcastle and surrounds|5|<100|<100
2024-11-03|Bus|North Sydney|5|<100|<100
2024-11-03|Bus|Other|5|1400|1300
2024-11-03|Bus|Parramatta|5|100|<100
2024-11-03|Bus|Strathfield|5|<100|<100
2024-11-03|Bus|Sydney CBD|5|400|300
2024-11-03|Bus|All - NSW|5|1900|1600
2024-11-03|Bus|Chatswood|6|100|100
2024-11-03|Bus|Macquarie Park|6|<100|<100
2024-11-03|Bus|Newcastle and surrounds|6|<100|<100
2024-11-03|Bus|North Sydney|6|<100|<100
2024-11-03|Bus|Other|6|3600|3300
2024-11-03|Bus|Parramatta|6|100|100
2024-11-03|Bus|Strathfield|6|<100|<100
2024-11-03|Bus|Sydney CBD|6|700|500
2024-11-03|Bus|All - NSW|6|4500|4000
2024-11-03|Bus|Chatswood|7|100|100
2024-11-03|Bus|Macquarie Park|7|100|100
2024-11-03|Bus|Newcastle and surrounds|7|<100|<100
2024-11-03|Bus|North Sydney|7|<100|<100
2024-11-03|Bus|Other|7|7500|6300
2024-11-03|Bus|Parramatta|7|300|300
2024-11-03|Bus|Strathfield|7|100|100
2024-11-03|Bus|Sydney CBD|7|800|800
2024-11-03|Bus|Wollongong and surrounds|7|<100|<100
2024-11-03|Bus|All - NSW|7|8900|7700
2024-11-03|Bus|Chatswood|8|200|200
2024-11-03|Bus|Macquarie Park|8|200|300
2024-11-03|Bus|Newcastle and surrounds|8|<100|<100
2024-11-03|Bus|North Sydney|8|100|<100
2024-11-03|Bus|Other|8|14800|12500
2024-11-03|Bus|Parramatta|8|500|600
2024-11-03|Bus|Strathfield|8|200|200
2024-11-03|Bus|Sydney CBD|8|1400|1300
2024-11-03|Bus|Wollongong and surrounds|8|100|100
2024-11-03|Bus|All - NSW|8|17500|15200
2024-11-03|Bus|Chatswood|9|300|300
2024-11-03|Bus|Macquarie Park|9|300|400
2024-11-03|Bus|Newcastle and surrounds|9|<100|<100
2024-11-03|Bus|North Sydney|9|100|100
2024-11-03|Bus|Other|9|21900|20200
2024-11-03|Bus|Parramatta|9|700|800
2024-11-03|Bus|Strathfield|9|300|200
2024-11-03|Bus|Sydney CBD|9|2400|2400
2024-11-03|Bus|Wollongong and surrounds|9|200|200
2024-11-03|Bus|All - NSW|9|26200|24600
2024-11-03|Bus|Chatswood|10|300|400
2024-11-03|Bus|Macquarie Park|10|300|400
2024-11-03|Bus|Newcastle and surrounds|10|<100|<100
2024-11-03|Bus|North Sydney|10|100|100
2024-11-03|Bus|Other|10|26000|23500
2024-11-03|Bus|Parramatta|10|600|900
2024-11-03|Bus|Strathfield|10|200|300
2024-11-03|Bus|Sydney CBD|10|2400|3100
2024-11-03|Bus|Wollongong and surrounds|10|300|300
2024-11-03|Bus|All - NSW|10|30200|29000
2024-11-03|Bus|Chatswood|11|400|400
2024-11-03|Bus|Macquarie Park|11|300|400
2024-11-03|Bus|Newcastle and surrounds|11|<100|100
2024-11-03|Bus|North Sydney|11|200|200
2024-11-03|Bus|Other|11|28100|26700
2024-11-03|Bus|Parramatta|11|700|800
2024-11-03|Bus|Strathfield|11|300|200
2024-11-03|Bus|Sydney CBD|11|2800|3400
2024-11-03|Bus|Wollongong and surrounds|11|300|300
2024-11-03|Bus|All - NSW|11|33100|32500
2024-11-03|Bus|Chatswood|12|400|400
2024-11-03|Bus|Macquarie Park|12|400|400
2024-11-03|Bus|Newcastle and surrounds|12|100|100
2024-11-03|Bus|North Sydney|12|100|200
2024-11-03|Bus|Other|12|28900|28000
2024-11-03|Bus|Parramatta|12|800|800
2024-11-03|Bus|Strathfield|12|200|200
2024-11-03|Bus|Sydney CBD|12|3000|3400
2024-11-03|Bus|Wollongong and surrounds|12|300|300
2024-11-03|Bus|All - NSW|12|34200|33800
2024-11-03|Bus|Chatswood|13|400|400
2024-11-03|Bus|Macquarie Park|13|400|400
2024-11-03|Bus|Newcastle and surrounds|13|100|100
2024-11-03|Bus|North Sydney|13|200|100
2024-11-03|Bus|Other|13|27800|28000
2024-11-03|Bus|Parramatta|13|900|900
2024-11-03|Bus|Strathfield|13|300|300
2024-11-03|Bus|Sydney CBD|13|3500|3700
2024-11-03|Bus|Wollongong and surrounds|13|400|400
2024-11-03|Bus|All - NSW|13|34000|34300
2024-11-03|Bus|Chatswood|14|500|400
2024-11-03|Bus|Macquarie Park|14|400|400
2024-11-03|Bus|Newcastle and surrounds|14|100|<100
2024-11-03|Bus|North Sydney|14|200|200
