trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2024-10-12|Bus|Chatswood|0|<100|<100
2024-10-12|Bus|Macquarie Park|0|<100|<100
2024-10-12|Bus|Newcastle and surrounds|0|<100|<100
2024-10-12|Bus|North Sydney|0|<100|<100
2024-10-12|Bus|Other|0|1900|2900
2024-10-12|Bus|Parramatta|0|100|100
2024-10-12|Bus|Strathfield|0|<100|<100
2024-10-12|Bus|Sydney CBD|0|1300|1100
2024-10-12|Bus|All - NSW|0|3300|4100
2024-10-12|Bus|Chatswood|1|<100|<100
2024-10-12|Bus|Macquarie Park|1|<100|<100
2024-10-12|Bus|Newcastle and surrounds|1|<100|<100
2024-10-12|Bus|North Sydney|1|<100|<100
2024-10-12|Bus|Other|1|800|1100
2024-10-12|Bus|Parramatta|1|<100|<100
2024-10-12|Bus|Strathfield|1|<100|<100
2024-10-12|Bus|Sydney CBD|1|800|600
2024-10-12|Bus|All - NSW|1|1600|1700
2024-10-12|Bus|Chatswood|2|<100|<100
2024-10-12|Bus|Macquarie Park|2|<100|<100
2024-10-12|Bus|Newcastle and surrounds|2|<100|<100
2024-10-12|Bus|North Sydney|2|<100|<100
2024-10-12|Bus|Other|2|600|900
2024-10-12|Bus|Parramatta|2|<100|<100
2024-10-12|Bus|Strathfield|2|<100|<100
2024-10-12|Bus|Sydney CBD|2|1000|700
2024-10-12|Bus|All - NSW|2|1600|1600
2024-10-12|Bus|Chatswood|3|<100|<100
2024-10-12|Bus|Macquarie Park|3|<100|<100
2024-10-12|Bus|Newcastle and surrounds|3|<100|<100
2024-10-12|Bus|North Sydney|3|<100|<100
2024-10-12|Bus|Other|3|600|700
2024-10-12|Bus|Parramatta|3|<100|<100
2024-10-12|Bus|Strathfield|3|<100|<100
2024-10-12|Bus|Sydney CBD|3|700|500
2024-10-12|Bus|All - NSW|3|1300|1200
2024-10-12|Bus|Chatswood|4|<100|<100
2024-10-12|Bus|Macquarie Park|4|<100|<100
2024-10-12|Bus|North Sydney|4|<100|<100
2024-10-12|Bus|Other|4|700|700
2024-10-12|Bus|Parramatta|4|100|<100
2024-10-12|Bus|Strathfield|4|<100|<100
2024-10-12|Bus|Sydney CBD|4|500|400
2024-10-12|Bus|All - NSW|4|1300|1100
2024-10-12|Bus|Chatswood|5|<100|<100
2024-10-12|Bus|Macquarie Park|5|<100|<100
2024-10-12|Bus|Newcastle and surrounds|5|<100|<100
2024-10-12|Bus|North Sydney|5|<100|<100
2024-10-12|Bus|Other|5|2300|2000
2024-10-12|Bus|Parramatta|5|100|100
2024-10-12|Bus|Strathfield|5|<100|<100
2024-10-12|Bus|Sydney CBD|5|500|400
2024-10-12|Bus|All - NSW|5|2900|2500
2024-10-12|Bus|Chatswood|6|200|100
2024-10-12|Bus|Macquarie Park|6|100|<100
2024-10-12|Bus|Newcastle and surrounds|6|<100|<100
2024-10-12|Bus|North Sydney|6|100|<100
2024-10-12|Bus|Other|6|6900|6200
2024-10-12|Bus|Parramatta|6|400|300
2024-10-12|Bus|Strathfield|6|100|100
2024-10-12|Bus|Sydney CBD|6|1000|800
2024-10-12|Bus|Wollongong and surrounds|6|<100|<100
2024-10-12|Bus|All - NSW|6|8800|7500
2024-10-12|Bus|Chatswood|7|100|200
2024-10-12|Bus|Macquarie Park|7|100|200
2024-10-12|Bus|Newcastle and surrounds|7|<100|<100
2024-10-12|Bus|North Sydney|7|100|100
2024-10-12|Bus|Other|7|11600|10300
2024-10-12|Bus|Parramatta|7|500|500
2024-10-12|Bus|Strathfield|7|200|200
2024-10-12|Bus|Sydney CBD|7|1200|1000
2024-10-12|Bus|Wollongong and surrounds|7|100|100
2024-10-12|Bus|All - NSW|7|13900|12600
2024-10-12|Bus|Chatswood|8|200|300
2024-10-12|Bus|Macquarie Park|8|300|300
2024-10-12|Bus|Newcastle and surrounds|8|<100|<100
2024-10-12|Bus|North Sydney|8|100|100
2024-10-12|Bus|Other|8|18400|16800
2024-10-12|Bus|Parramatta|8|700|700
2024-10-12|Bus|Strathfield|8|200|200
2024-10-12|Bus|Sydney CBD|8|1600|1700
2024-10-12|Bus|Wollongong and surrounds|8|100|100
2024-10-12|Bus|All - NSW|8|21600|20200
2024-10-12|Bus|Chatswood|9|200|300
2024-10-12|Bus|Macquarie Park|9|300|400
2024-10-12|Bus|Newcastle and surrounds|9|<100|<100
2024-10-12|Bus|North Sydney|9|100|100
2024-10-12|Bus|Other|9|23700|21500
2024-10-12|Bus|Parramatta|9|700|900
2024-10-12|Bus|Strathfield|9|300|300
2024-10-12|Bus|Sydney CBD|9|2100|2300
2024-10-12|Bus|Wollongong and surrounds|9|200|200
2024-10-12|Bus|All - NSW|9|27600|26000
2024-10-12|Bus|Chatswood|10|300|400
2024-10-12|Bus|Macquarie Park|10|300|400
2024-10-12|Bus|Newcastle and surrounds|10|<100|<100
2024-10-12|Bus|North Sydney|10|100|100
2024-10-12|Bus|Other|10|27200|25200
2024-10-12|Bus|Parramatta|10|700|800
2024-10-12|Bus|Strathfield|10|400|300
2024-10-12|Bus|Sydney CBD|10|2500|3000
2024-10-12|Bus|Wollongong and surrounds|10|400|400
2024-10-12|Bus|All - NSW|10|31900|30600
2024-10-12|Bus|Chatswood|11|400|500
2024-10-12|Bus|Macquarie Park|11|400|500
2024-10-12|Bus|Newcastle and surrounds|11|100|100
2024-10-12|Bus|North Sydney|11|100|200
2024-10-12|Bus|Other|11|29100|27700
2024-10-12|Bus|Parramatta|11|1000|1200
2024-10-12|Bus|Strathfield|11|300|300
2024-10-12|Bus|Sydney CBD|11|2700|3300
2024-10-12|Bus|Wollongong and surrounds|11|500|500
2024-10-12|Bus|All - NSW|11|34600|34300
2024-10-12|Bus|Chatswood|12|300|400
2024-10-12|Bus|Macquarie Park|12|400|500
2024-10-12|Bus|Newcastle and surrounds|12|<100|100
2024-10-12|Bus|North Sydney|12|100|200
2024-10-12|Bus|Other|12|29400|28500
2024-10-12|Bus|Parramatta|12|900|1000
2024-10-12|Bus|Strathfield|12|300|300
2024-10-12|Bus|Sydney CBD|12|3000|3600
2024-10-12|Bus|Wollongong and surrounds|12|500|500
2024-10-12|Bus|All - NSW|12|34900|35100
2024-10-12|Bus|Chatswood|13|400|400
2024-10-12|Bus|Macquarie Park|13|400|500
2024-10-12|Bus|Newcastle and surrounds|13|<100|<100
2024-10-12|Bus|North Sydney|13|100|100
2024-10-12|Bus|Other|13|27300|27800
2024-10-12|Bus|Parramatta|13|900|800
2024-10-12|Bus|Strathfield|13|300|400
2024-10-12|Bus|Sydney CBD|13|3200|3600
2024-10-12|Bus|Wollongong and surrounds|13|500|500
2024-10-12|Bus|All - NSW|13|33100|34100
2024-10-12|Bus|Chatswood|14|300|300
2024-10-12|Bus|Macquarie Park|14|400|400
2024-10-12|Bus|Newcastle and surrounds|14|<100|<100
2024-10-12|Bus|North Sydney|14|100|100
2024-10-12|Bus|Other|14|24700|24400
2024-10-12|Bus|Parramatta|14|700|900
2024-10-12|Bus|Strathfield|14|300|200
2024-10-12|Bus|Sydney CBD|14|3200|3500
2024-10-12|Bus|Wollongong and surrounds|14|500|500
2024-10-12|Bus|All - NSW|14|30200|30300
2024-10-12|Bus|Chatswood|15|500|400
2024-10-12|Bus|Macquarie Park|15|500|400
2024-10-12|Bus|Newcastle and surrounds|15|100|100
2024-10-12|Bus|North Sydney|15|200|100
2024-10-12|Bus|Other|15|28100|26900
2024-10-12|Bus|Parramatta|15|1100|1000
2024-10-12|Bus|Strathfield|15|300|300
2024-10-12|Bus|Sydney CBD|15|3900|3900
2024-10-12|Bus|Wollongong and surrounds|15|600|600
2024-10-12|Bus|All - NSW|15|35300|33700
2024-10-12|Bus|Chatswood|16|500|400
2024-10-12|Bus|Macquarie Park|16|600|500
2024-10-12|Bus|Newcastle and surrounds|16|100|100
2024-10-12|Bus|North Sydney|16|100|100
2024-10-12|Bus|Other|16|29400|29700
2024-10-12|Bus|Parramatta|16|1500|1000
2024-10-12|Bus|Strathfield|16|300|300
2024-10-12|Bus|Sydney CBD|16|4200|4100
2024-10-12|Bus|Wollongong and surrounds|16|600|500
2024-10-12|Bus|All - NSW|16|37300|36700
2024-10-12|Bus|Chatswood|17|400|400
2024-10-12|Bus|Macquarie Park|17|600|400
2024-10-12|Bus|Newcastle and surrounds|17|<100|<100
2024-10-12|Bus|North Sydney|17|200|200
2024-10-12|Bus|Other|17|27700|29100
2024-10-12|Bus|Parramatta|17|1200|1000
2024-10-12|Bus|Strathfield|17|300|300
2024-10-12|Bus|Sydney CBD|17|4000|4100
2024-10-12|Bus|Wollongong and surrounds|17|200|200
2024-10-12|Bus|All - NSW|17|34600|35700
2024-10-12|Bus|Chatswood|18|400|300
2024-10-12|Bus|Macquarie Park|18|600|500
2024-10-12|Bus|Newcastle and surrounds|18|<100|<100
2024-10-12|Bus|North Sydney|18|100|100
2024-10-12|Bus|Other|18|21400|23800
2024-10-12|Bus|Parramatta|18|900|900
2024-10-12|Bus|Strathfield|18|200|200
2024-10-12|Bus|Sydney CBD|18|3200|3500
2024-10-12|Bus|Wollongong and surrounds|18|100|100
2024-10-12|Bus|All - NSW|18|26900|29400
2024-10-12|Bus|Chatswood|19|300|200
2024-10-12|Bus|Macquarie Park|19|300|300
2024-10-12|Bus|Newcastle and surrounds|19|<100|<100
2024-10-12|Bus|North Sydney|19|100|100
2024-10-12|Bus|Other|19|15200|16900
2024-10-12|Bus|Parramatta|19|800|700
2024-10-12|Bus|Strathfield|19|200|200
2024-10-12|Bus|Sydney CBD|19|2800|2800
2024-10-12|Bus|Wollongong and surrounds|19|100|100
2024-10-12|Bus|All - NSW|19|19800|21300
2024-10-12|Bus|Chatswood|20|200|200
2024-10-12|Bus|Macquarie Park|20|300|300
2024-10-12|Bus|Newcastle and surrounds|20|<100|<100
2024-10-12|Bus|North Sydney|20|100|<100
2024-10-12|Bus|Other|20|10700|11900
2024-10-12|Bus|Parramatta|20|500|500
2024-10-12|Bus|Strathfield|20|100|100
2024-10-12|Bus|Sydney CBD|20|2100|2100
2024-10-12|Bus|Wollongong and surrounds|20|<100|<100
2024-10-12|Bus|All - NSW|20|14000|15100
2024-10-12|Bus|Chatswood|21|300|200
2024-10-12|Bus|Macquarie Park|21|200|200
2024-10-12|Bus|Newcastle and surrounds|21|<100|<100
2024-10-12|Bus|North Sydney|21|<100|<100
2024-10-12|Bus|Other|21|9700|9900
2024-10-12|Bus|Parramatta|21|400|500
2024-10-12|Bus|Strathfield|21|100|<100
2024-10-12|Bus|Sydney CBD|21|2300|2300
2024-10-12|Bus|Wollongong and surrounds|21|100|100
2024-10-12|Bus|All - NSW|21|13100|13200
2024-10-12|Bus|Chatswood|22|100|100
2024-10-12|Bus|Macquarie Park|22|200|200
2024-10-12|Bus|Newcastle and surrounds|22|<100|<100
2024-10-12|Bus|North Sydney|22|<100|<100
2024-10-12|Bus|Other|22|7800|8800
2024-10-12|Bus|Parramatta|22|400|300
2024-10-12|Bus|Strathfield|22|100|100
2024-10-12|Bus|Sydney CBD|22|2900|2000
