trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2024-10-10|Bus|Chatswood|0|<100|<100
2024-10-10|Bus|Macquarie Park|0|<100|<100
2024-10-10|Bus|Newcastle and surrounds|0|<100|<100
2024-10-10|Bus|North Sydney|0|<100|<100
2024-10-10|Bus|Other|0|1600|2200
2024-10-10|Bus|Parramatta|0|100|100
2024-10-10|Bus|Strathfield|0|<100|<100
2024-10-10|Bus|Sydney CBD|0|800|800
2024-10-10|Bus|Wollongong and surrounds|0|<100|<100
2024-10-10|Bus|All - NSW|0|2500|3100
2024-10-10|Bus|Chatswood|1|<100|<100
2024-10-10|Bus|Macquarie Park|1|<100|<100
2024-10-10|Bus|Newcastle and surrounds|1|<100|<100
2024-10-10|Bus|North Sydney|1|<100|<100
2024-10-10|Bus|Other|1|600|800
2024-10-10|Bus|Parramatta|1|<100|<100
2024-10-10|Bus|Strathfield|1|<100|<100
2024-10-10|Bus|Sydney CBD|1|400|400
2024-10-10|Bus|Wollongong and surrounds|1|<100|<100
2024-10-10|Bus|All - NSW|1|1000|1200
2024-10-10|Bus|Chatswood|2|<100|<100
2024-10-10|Bus|Macquarie Park|2|<100|<100
2024-10-10|Bus|North Sydney|2|<100|<100
2024-10-10|Bus|Other|2|400|400
2024-10-10|Bus|Parramatta|2|<100|<100
2024-10-10|Bus|Strathfield|2|<100|<100
2024-10-10|Bus|Sydney CBD|2|300|200
2024-10-10|Bus|All - NSW|2|700|600
2024-10-10|Bus|Chatswood|3|<100|<100
2024-10-10|Bus|Macquarie Park|3|<100|<100
2024-10-10|Bus|North Sydney|3|<100|<100
2024-10-10|Bus|Other|3|400|300
2024-10-10|Bus|Parramatta|3|<100|<100
2024-10-10|Bus|Strathfield|3|<100|<100
2024-10-10|Bus|Sydney CBD|3|200|200
2024-10-10|Bus|All - NSW|3|600|500
2024-10-10|Bus|Chatswood|4|<100|<100
2024-10-10|Bus|Macquarie Park|4|<100|<100
2024-10-10|Bus|North Sydney|4|<100|<100
2024-10-10|Bus|Other|4|1300|900
2024-10-10|Bus|Parramatta|4|100|<100
2024-10-10|Bus|Strathfield|4|<100|<100
2024-10-10|Bus|Sydney CBD|4|200|300
2024-10-10|Bus|All - NSW|4|1600|1200
2024-10-10|Bus|Chatswood|5|100|100
2024-10-10|Bus|Macquarie Park|5|<100|100
2024-10-10|Bus|Newcastle and surrounds|5|<100|<100
2024-10-10|Bus|North Sydney|5|<100|<100
2024-10-10|Bus|Other|5|7700|5200
2024-10-10|Bus|Parramatta|5|300|300
2024-10-10|Bus|Strathfield|5|100|100
2024-10-10|Bus|Sydney CBD|5|600|700
2024-10-10|Bus|Wollongong and surrounds|5|<100|<100
2024-10-10|Bus|All - NSW|5|8800|6500
2024-10-10|Bus|Chatswood|6|300|200
2024-10-10|Bus|Macquarie Park|6|200|300
2024-10-10|Bus|Newcastle and surrounds|6|<100|<100
2024-10-10|Bus|North Sydney|6|100|100
2024-10-10|Bus|Other|6|21100|17500
2024-10-10|Bus|Parramatta|6|900|700
2024-10-10|Bus|Strathfield|6|300|200
2024-10-10|Bus|Sydney CBD|6|1700|1900
2024-10-10|Bus|Wollongong and surrounds|6|100|100
2024-10-10|Bus|All - NSW|6|24700|21000
2024-10-10|Bus|Chatswood|7|500|400
2024-10-10|Bus|Macquarie Park|7|500|600
2024-10-10|Bus|Newcastle and surrounds|7|<100|100
2024-10-10|Bus|North Sydney|7|200|400
2024-10-10|Bus|Other|7|41600|29900
2024-10-10|Bus|Parramatta|7|1400|1800
2024-10-10|Bus|Strathfield|7|500|500
2024-10-10|Bus|Sydney CBD|7|2800|5500
2024-10-10|Bus|Wollongong and surrounds|7|300|300
2024-10-10|Bus|All - NSW|7|47800|39500
2024-10-10|Bus|Chatswood|8|500|700
2024-10-10|Bus|Macquarie Park|8|700|1100
2024-10-10|Bus|Newcastle and surrounds|8|100|100
2024-10-10|Bus|North Sydney|8|300|700
2024-10-10|Bus|Other|8|57500|45500
2024-10-10|Bus|Parramatta|8|1600|2500
2024-10-10|Bus|Strathfield|8|500|600
2024-10-10|Bus|Sydney CBD|8|3600|10000
2024-10-10|Bus|Wollongong and surrounds|8|700|700
2024-10-10|Bus|All - NSW|8|65500|61900
2024-10-10|Bus|Chatswood|9|500|700
2024-10-10|Bus|Macquarie Park|9|600|1100
2024-10-10|Bus|Newcastle and surrounds|9|100|100
2024-10-10|Bus|North Sydney|9|300|500
2024-10-10|Bus|Other|9|54500|55400
2024-10-10|Bus|Parramatta|9|1400|1900
2024-10-10|Bus|Strathfield|9|400|500
2024-10-10|Bus|Sydney CBD|9|3900|6600
2024-10-10|Bus|Wollongong and surrounds|9|600|700
2024-10-10|Bus|All - NSW|9|62300|67500
2024-10-10|Bus|Chatswood|10|400|600
2024-10-10|Bus|Macquarie Park|10|400|800
2024-10-10|Bus|Newcastle and surrounds|10|100|100
2024-10-10|Bus|North Sydney|10|200|300
2024-10-10|Bus|Other|10|40700|41600
2024-10-10|Bus|Parramatta|10|1000|1500
2024-10-10|Bus|Strathfield|10|400|400
2024-10-10|Bus|Sydney CBD|10|3400|4600
2024-10-10|Bus|Wollongong and surrounds|10|900|900
2024-10-10|Bus|All - NSW|10|47500|50800
2024-10-10|Bus|Chatswood|11|500|600
2024-10-10|Bus|Macquarie Park|11|400|800
2024-10-10|Bus|Newcastle and surrounds|11|100|100
2024-10-10|Bus|North Sydney|11|200|200
2024-10-10|Bus|Other|11|37200|36000
2024-10-10|Bus|Parramatta|11|900|1200
2024-10-10|Bus|Strathfield|11|300|300
2024-10-10|Bus|Sydney CBD|11|3200|4000
2024-10-10|Bus|Wollongong and surrounds|11|800|900
2024-10-10|Bus|All - NSW|11|43600|44100
2024-10-10|Bus|Chatswood|12|600|500
2024-10-10|Bus|Macquarie Park|12|500|600
2024-10-10|Bus|Newcastle and surrounds|12|100|100
2024-10-10|Bus|North Sydney|12|200|200
2024-10-10|Bus|Other|12|36200|36100
2024-10-10|Bus|Parramatta|12|1200|1200
2024-10-10|Bus|Strathfield|12|300|300
2024-10-10|Bus|Sydney CBD|12|3600|3800
