trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2022-09-14|Bus|Chatswood|0|<50|<50
2022-09-14|Bus|Macquarie Park|0|<50|<50
2022-09-14|Bus|Newcastle and surrounds|0|<50|<50
2022-09-14|Bus|North Sydney|0|<50|<50
2022-09-14|Bus|Other|0|600|1100
2022-09-14|Bus|Parramatta|0|<50|<50
2022-09-14|Bus|Strathfield|0|<50|<50
2022-09-14|Bus|Sydney CBD|0|400|100
2022-09-14|Bus|All - NSW|0|1000|1200
2022-09-14|Bus|Chatswood|1|<50|<50
2022-09-14|Bus|Macquarie Park|1|<50|<50
2022-09-14|Bus|North Sydney|1|<50|<50
2022-09-14|Bus|Other|1|300|400
2022-09-14|Bus|Parramatta|1|<50|<50
2022-09-14|Bus|Strathfield|1|<50|<50
2022-09-14|Bus|Sydney CBD|1|300|100
2022-09-14|Bus|All - NSW|1|600|500
2022-09-14|Bus|Chatswood|2|<50|<50
2022-09-14|Bus|Macquarie Park|2|<50|<50
2022-09-14|Bus|North Sydney|2|<50|<50
2022-09-14|Bus|Other|2|200|400
2022-09-14|Bus|Parramatta|2|<50|<50
2022-09-14|Bus|Strathfield|2|<50|<50
2022-09-14|Bus|Sydney CBD|2|300|100
2022-09-14|Bus|All - NSW|2|500|500
2022-09-14|Bus|Chatswood|3|<50|<50
2022-09-14|Bus|Macquarie Park|3|<50|<50
2022-09-14|Bus|North Sydney|3|<50|<50
2022-09-14|Bus|Other|3|300|300
2022-09-14|Bus|Parramatta|3|<50|<50
2022-09-14|Bus|Strathfield|3|<50|<50
2022-09-14|Bus|Sydney CBD|3|200|100
2022-09-14|Bus|All - NSW|3|500|400
2022-09-14|Bus|Chatswood|4|<50|<50
2022-09-14|Bus|Macquarie Park|4|<50|<50
2022-09-14|Bus|North Sydney|4|<50|<50
2022-09-14|Bus|Other|4|1400|900
2022-09-14|Bus|Parramatta|4|<50|<50
2022-09-14|Bus|Strathfield|4|<50|<50
2022-09-14|Bus|Sydney CBD|4|200|200
2022-09-14|Bus|All - NSW|4|1600|1100
2022-09-14|Bus|Chatswood|5|100|<50
2022-09-14|Bus|Macquarie Park|5|100|100
2022-09-14|Bus|Newcastle and surrounds|5|<50|<50
2022-09-14|Bus|North Sydney|5|100|<50
2022-09-14|Bus|Other|5|8900|5800
2022-09-14|Bus|Parramatta|5|400|300
2022-09-14|Bus|Strathfield|5|100|100
2022-09-14|Bus|Sydney CBD|5|700|1000
2022-09-14|Bus|Wollongong and surrounds|5|<50|<50
2022-09-14|Bus|All - NSW|5|10400|7300
2022-09-14|Bus|Chatswood|6|300|200
2022-09-14|Bus|Macquarie Park|6|200|300
2022-09-14|Bus|Newcastle and surrounds|6|<50|<50
2022-09-14|Bus|North Sydney|6|100|200
2022-09-14|Bus|Other|6|24100|18100
2022-09-14|Bus|Parramatta|6|900|800
2022-09-14|Bus|Strathfield|6|300|200
2022-09-14|Bus|Sydney CBD|6|2000|3200
2022-09-14|Bus|Wollongong and surrounds|6|100|100
2022-09-14|Bus|All - NSW|6|28000|23100
2022-09-14|Bus|Chatswood|7|500|500
2022-09-14|Bus|Macquarie Park|7|800|600
2022-09-14|Bus|Newcastle and surrounds|7|100|100
2022-09-14|Bus|North Sydney|7|400|700
2022-09-14|Bus|Other|7|59700|36400
2022-09-14|Bus|Parramatta|7|1800|2100
2022-09-14|Bus|Strathfield|7|500|500
2022-09-14|Bus|Sydney CBD|7|2700|9200
2022-09-14|Bus|Wollongong and surrounds|7|300|500
2022-09-14|Bus|All - NSW|7|66800|50600
2022-09-14|Bus|Chatswood|8|600|700
2022-09-14|Bus|Macquarie Park|8|900|1000
2022-09-14|Bus|Newcastle and surrounds|8|100|100
2022-09-14|Bus|North Sydney|8|800|1600
2022-09-14|Bus|Other|8|61800|53900
2022-09-14|Bus|Parramatta|8|1700|3000
2022-09-14|Bus|Strathfield|8|400|600
2022-09-14|Bus|Sydney CBD|8|4200|19600
2022-09-14|Bus|Wollongong and surrounds|8|500|1100
2022-09-14|Bus|All - NSW|8|71000|81600
2022-09-14|Bus|Chatswood|9|300|400
2022-09-14|Bus|Macquarie Park|9|400|800
2022-09-14|Bus|Newcastle and surrounds|9|<50|100
2022-09-14|Bus|North Sydney|9|300|700
2022-09-14|Bus|Other|9|31500|31600
2022-09-14|Bus|Parramatta|9|900|1400
2022-09-14|Bus|Strathfield|9|300|300
2022-09-14|Bus|Sydney CBD|9|2900|8800
2022-09-14|Bus|Wollongong and surrounds|9|200|300
2022-09-14|Bus|All - NSW|9|36800|44400
2022-09-14|Bus|Chatswood|10|300|300
2022-09-14|Bus|Macquarie Park|10|300|400
2022-09-14|Bus|Newcastle and surrounds|10|<50|100
2022-09-14|Bus|North Sydney|10|200|200
2022-09-14|Bus|Other|10|26300|24500
2022-09-14|Bus|Parramatta|10|700|900
2022-09-14|Bus|Strathfield|10|200|200
2022-09-14|Bus|Sydney CBD|10|2000|3800
2022-09-14|Bus|Wollongong and surrounds|10|200|200
2022-09-14|Bus|All - NSW|10|30200|30600
2022-09-14|Bus|Chatswood|11|300|300
2022-09-14|Bus|Macquarie Park|11|300|300
2022-09-14|Bus|Newcastle and surrounds|11|<50|100
2022-09-14|Bus|North Sydney|11|300|200
2022-09-14|Bus|Other|11|26100|25100
2022-09-14|Bus|Parramatta|11|800|800
2022-09-14|Bus|Strathfield|11|200|200
2022-09-14|Bus|Sydney CBD|11|2300|3200
2022-09-14|Bus|Wollongong and surrounds|11|200|200
2022-09-14|Bus|All - NSW|11|30500|30400
2022-09-14|Bus|Chatswood|12|300|300
2022-09-14|Bus|Macquarie Park|12|400|300
2022-09-14|Bus|Newcastle and surrounds|12|100|100
2022-09-14|Bus|North Sydney|12|200|200
2022-09-14|Bus|Other|12|25000|24800
2022-09-14|Bus|Parramatta|12|800|800
2022-09-14|Bus|Strathfield|12|200|200
2022-09-14|Bus|Sydney CBD|12|2500|2800
2022-09-14|Bus|Wollongong and surrounds|12|200|200
2022-09-14|Bus|All - NSW|12|29700|29700
2022-09-14|Bus|Chatswood|13|400|300
2022-09-14|Bus|Macquarie Park|13|400|400
2022-09-14|Bus|Newcastle and surrounds|13|100|100
2022-09-14|Bus|North Sydney|13|200|200
2022-09-14|Bus|Other|13|26300|26200
2022-09-14|Bus|Parramatta|13|1000|700
2022-09-14|Bus|Strathfield|13|200|200
2022-09-14|Bus|Sydney CBD|13|3000|2600
2022-09-14|Bus|Wollongong and surrounds|13|200|200
2022-09-14|Bus|All - NSW|13|31800|30900
2022-09-14|Bus|Chatswood|14|400|300
2022-09-14|Bus|Macquarie Park|14|600|400
2022-09-14|Bus|Newcastle and surrounds|14|100|100
2022-09-14|Bus|North Sydney|14|300|300
2022-09-14|Bus|Other|14|35000|33900
2022-09-14|Bus|Parramatta|14|1300|900
2022-09-14|Bus|Strathfield|14|300|300
2022-09-14|Bus|Sydney CBD|14|3900|2700
2022-09-14|Bus|Wollongong and surrounds|14|1000|300
2022-09-14|Bus|All - NSW|14|42900|39200
2022-09-14|Bus|Chatswood|15|1000|600
2022-09-14|Bus|Macquarie Park|15|800|500
2022-09-14|Bus|Newcastle and surrounds|15|100|100
2022-09-14|Bus|North Sydney|15|800|300
2022-09-14|Bus|Other|15|50100|51200
2022-09-14|Bus|Parramatta|15|2000|1300
2022-09-14|Bus|Strathfield|15|700|300
2022-09-14|Bus|Sydney CBD|15|5500|3400
2022-09-14|Bus|Wollongong and surrounds|15|1200|600
2022-09-14|Bus|All - NSW|15|62200|58300
