trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2024-11-12|Bus|Chatswood|0|<100|<100
2024-11-12|Bus|Macquarie Park|0|<100|<100
2024-11-12|Bus|Newcastle and surrounds|0|<100|<100
2024-11-12|Bus|North Sydney|0|<100|<100
2024-11-12|Bus|Other|0|800|1100
2024-11-12|Bus|Parramatta|0|<100|<100
2024-11-12|Bus|Strathfield|0|<100|<100
2024-11-12|Bus|Sydney CBD|0|500|400
2024-11-12|Bus|All - NSW|0|1300|1500
2024-11-12|Bus|Chatswood|1|<100|<100
2024-11-12|Bus|Macquarie Park|1|<100|<100
2024-11-12|Bus|North Sydney|1|<100|<100
2024-11-12|Bus|Other|1|300|400
2024-11-12|Bus|Parramatta|1|<100|<100
2024-11-12|Bus|Strathfield|1|<100|<100
2024-11-12|Bus|Sydney CBD|1|300|200
2024-11-12|Bus|All - NSW|1|600|600
2024-11-12|Bus|Chatswood|2|<100|<100
2024-11-12|Bus|Macquarie Park|2|<100|<100
2024-11-12|Bus|North Sydney|2|<100|<100
2024-11-12|Bus|Other|2|300|400
2024-11-12|Bus|Parramatta|2|<100|<100
2024-11-12|Bus|Strathfield|2|<100|<100
2024-11-12|Bus|Sydney CBD|2|300|200
2024-11-12|Bus|All - NSW|2|600|600
2024-11-12|Bus|Chatswood|3|<100|<100
2024-11-12|Bus|Macquarie Park|3|<100|<100
2024-11-12|Bus|North Sydney|3|<100|<100
2024-11-12|Bus|Other|3|400|400
2024-11-12|Bus|Parramatta|3|<100|<100
2024-11-12|Bus|Strathfield|3|<100|<100
2024-11-12|Bus|Sydney CBD|3|200|200
2024-11-12|Bus|All - NSW|3|600|600
2024-11-12|Bus|Chatswood|4|<100|<100
2024-11-12|Bus|Macquarie Park|4|<100|<100
2024-11-12|Bus|North Sydney|4|<100|<100
2024-11-12|Bus|Other|4|1700|1100
2024-11-12|Bus|Parramatta|4|<100|<100
2024-11-12|Bus|Strathfield|4|<100|<100
2024-11-12|Bus|Sydney CBD|4|200|200
2024-11-12|Bus|All - NSW|4|1900|1300
2024-11-12|Bus|Chatswood|5|100|100
2024-11-12|Bus|Macquarie Park|5|100|100
2024-11-12|Bus|Newcastle and surrounds|5|<100|<100
2024-11-12|Bus|North Sydney|5|<100|<100
2024-11-12|Bus|Other|5|11700|8200
2024-11-12|Bus|Parramatta|5|600|400
2024-11-12|Bus|Strathfield|5|200|100
2024-11-12|Bus|Sydney CBD|5|700|800
2024-11-12|Bus|Wollongong and surrounds|5|<100|<100
2024-11-12|Bus|All - NSW|5|13400|9700
2024-11-12|Bus|Chatswood|6|400|300
2024-11-12|Bus|Macquarie Park|6|300|300
2024-11-12|Bus|Newcastle and surrounds|6|<100|<100
2024-11-12|Bus|North Sydney|6|100|200
2024-11-12|Bus|Other|6|31400|25100
2024-11-12|Bus|Parramatta|6|1200|1100
2024-11-12|Bus|Strathfield|6|400|400
2024-11-12|Bus|Sydney CBD|6|3000|3000
2024-11-12|Bus|Wollongong and surrounds|6|100|100
2024-11-12|Bus|All - NSW|6|36900|30500
2024-11-12|Bus|Chatswood|7|600|800
2024-11-12|Bus|Macquarie Park|7|900|1000
2024-11-12|Bus|Newcastle and surrounds|7|100|100
2024-11-12|Bus|North Sydney|7|300|500
2024-11-12|Bus|Other|7|72700|49900
2024-11-12|Bus|Parramatta|7|2100|2500
2024-11-12|Bus|Strathfield|7|600|600
2024-11-12|Bus|Sydney CBD|7|2800|6100
2024-11-12|Bus|Wollongong and surrounds|7|400|500
2024-11-12|Bus|All - NSW|7|80500|62000
2024-11-12|Bus|Chatswood|8|800|1000
2024-11-12|Bus|Macquarie Park|8|1000|1500
2024-11-12|Bus|Newcastle and surrounds|8|100|100
2024-11-12|Bus|North Sydney|8|600|1100
2024-11-12|Bus|Other|8|75300|76000
2024-11-12|Bus|Parramatta|8|2100|3600
2024-11-12|Bus|Strathfield|8|600|800
2024-11-12|Bus|Sydney CBD|8|4800|11600
2024-11-12|Bus|Wollongong and surrounds|8|700|1200
2024-11-12|Bus|All - NSW|8|86000|96900
2024-11-12|Bus|Chatswood|9|400|500
2024-11-12|Bus|Macquarie Park|9|400|900
2024-11-12|Bus|Newcastle and surrounds|9|100|100
