trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2020-11-03|Bus|Chatswood|0|<50|<50
2020-11-03|Bus|Macquarie Park|0|<50|<50
2020-11-03|Bus|North Sydney|0|<50|<50
2020-11-03|Bus|Other|0|400|700
2020-11-03|Bus|Parramatta|0|<50|<50
2020-11-03|Bus|Strathfield|0|<50|<50
2020-11-03|Bus|Sydney CBD|0|200|100
2020-11-03|Bus|All - NSW|0|600|800
2020-11-03|Bus|Chatswood|1|<50|<50
2020-11-03|Bus|Macquarie Park|1|<50|<50
2020-11-03|Bus|North Sydney|1|<50|<50
2020-11-03|Bus|Other|1|200|300
2020-11-03|Bus|Parramatta|1|<50|<50
2020-11-03|Bus|Strathfield|1|<50|<50
2020-11-03|Bus|Sydney CBD|1|200|100
2020-11-03|Bus|All - NSW|1|400|400
2020-11-03|Bus|Chatswood|2|<50|<50
2020-11-03|Bus|Macquarie Park|2|<50|<50
2020-11-03|Bus|North Sydney|2|<50|<50
2020-11-03|Bus|Other|2|300|300
2020-11-03|Bus|Parramatta|2|<50|<50
2020-11-03|Bus|Strathfield|2|<50|<50
2020-11-03|Bus|Sydney CBD|2|200|100
2020-11-03|Bus|All - NSW|2|500|400
2020-11-03|Bus|Chatswood|3|<50|<50
2020-11-03|Bus|Macquarie Park|3|<50|<50
2020-11-03|Bus|North Sydney|3|<50|<50
2020-11-03|Bus|Other|3|300|300
2020-11-03|Bus|Parramatta|3|<50|<50
2020-11-03|Bus|Strathfield|3|<50|<50
2020-11-03|Bus|Sydney CBD|3|100|100
2020-11-03|Bus|All - NSW|3|400|400
2020-11-03|Bus|Chatswood|4|<50|<50
2020-11-03|Bus|Macquarie Park|4|<50|<50
2020-11-03|Bus|North Sydney|4|<50|<50
2020-11-03|Bus|Other|4|1100|700
2020-11-03|Bus|Parramatta|4|<50|<50
2020-11-03|Bus|Strathfield|4|<50|<50
2020-11-03|Bus|Sydney CBD|4|200|200
2020-11-03|Bus|All - NSW|4|1300|900
2020-11-03|Bus|Chatswood|5|100|<50
2020-11-03|Bus|Macquarie Park|5|100|100
2020-11-03|Bus|Newcastle and surrounds|5|<50|<50
2020-11-03|Bus|North Sydney|5|100|<50
2020-11-03|Bus|Other|5|7900|5000
2020-11-03|Bus|Parramatta|5|400|300
2020-11-03|Bus|Strathfield|5|100|100
2020-11-03|Bus|Sydney CBD|5|700|1000
2020-11-03|Bus|Wollongong and surrounds|5|<50|<50
2020-11-03|Bus|All - NSW|5|9400|6500
2020-11-03|Bus|Chatswood|6|300|200
2020-11-03|Bus|Macquarie Park|6|200|300
2020-11-03|Bus|Newcastle and surrounds|6|<50|<50
2020-11-03|Bus|North Sydney|6|100|100
2020-11-03|Bus|Other|6|21100|16900
2020-11-03|Bus|Parramatta|6|900|800
2020-11-03|Bus|Strathfield|6|300|200
2020-11-03|Bus|Sydney CBD|6|2100|2800
2020-11-03|Bus|Wollongong and surrounds|6|100|100
2020-11-03|Bus|All - NSW|6|25100|21400
2020-11-03|Bus|Chatswood|7|500|500
2020-11-03|Bus|Macquarie Park|7|600|500
2020-11-03|Bus|Newcastle and surrounds|7|100|100
2020-11-03|Bus|North Sydney|7|400|600
2020-11-03|Bus|Other|7|51300|34600
2020-11-03|Bus|Parramatta|7|1500|1500
2020-11-03|Bus|Strathfield|7|500|400
2020-11-03|Bus|Sydney CBD|7|2800|6800
2020-11-03|Bus|Wollongong and surrounds|7|300|500
2020-11-03|Bus|All - NSW|7|58000|45500
2020-11-03|Bus|Chatswood|8|500|600
2020-11-03|Bus|Macquarie Park|8|600|700
2020-11-03|Bus|Newcastle and surrounds|8|100|100
2020-11-03|Bus|North Sydney|8|700|1200
2020-11-03|Bus|Other|8|54600|52500
2020-11-03|Bus|Parramatta|8|1500|2200
2020-11-03|Bus|Strathfield|8|400|400
2020-11-03|Bus|Sydney CBD|8|3700|12000
2020-11-03|Bus|Wollongong and surrounds|8|500|900
2020-11-03|Bus|All - NSW|8|62600|70600
2020-11-03|Bus|Chatswood|9|300|400
2020-11-03|Bus|Macquarie Park|9|200|600
2020-11-03|Bus|Newcastle and surrounds|9|100|100
2020-11-03|Bus|North Sydney|9|200|500
2020-11-03|Bus|Other|9|27700|28600
2020-11-03|Bus|Parramatta|9|800|1200
2020-11-03|Bus|Strathfield|9|300|200
2020-11-03|Bus|Sydney CBD|9|2700|6000
2020-11-03|Bus|Wollongong and surrounds|9|200|300
2020-11-03|Bus|All - NSW|9|32500|37900
2020-11-03|Bus|Chatswood|10|300|300
2020-11-03|Bus|Macquarie Park|10|200|400
2020-11-03|Bus|Newcastle and surrounds|10|100|100
2020-11-03|Bus|North Sydney|10|200|200
2020-11-03|Bus|Other|10|24200|23300
2020-11-03|Bus|Parramatta|10|600|800
2020-11-03|Bus|Strathfield|10|200|200
2020-11-03|Bus|Sydney CBD|10|2100|3000
2020-11-03|Bus|Wollongong and surrounds|10|200|200
2020-11-03|Bus|All - NSW|10|28100|28500
2020-11-03|Bus|Chatswood|11|300|300
2020-11-03|Bus|Macquarie Park|11|300|400
2020-11-03|Bus|Newcastle and surrounds|11|100|100
2020-11-03|Bus|North Sydney|11|200|200
2020-11-03|Bus|Other|11|24300|23300
2020-11-03|Bus|Parramatta|11|700|800
2020-11-03|Bus|Strathfield|11|200|200
2020-11-03|Bus|Sydney CBD|11|2100|2800
2020-11-03|Bus|Wollongong and surrounds|11|200|300
2020-11-03|Bus|All - NSW|11|28400|28400
2020-11-03|Bus|Chatswood|12|300|300
2020-11-03|Bus|Macquarie Park|12|300|300
2020-11-03|Bus|Newcastle and surrounds|12|100|100
2020-11-03|Bus|North Sydney|12|200|200
2020-11-03|Bus|Other|12|24200|23600
2020-11-03|Bus|Parramatta|12|700|700
2020-11-03|Bus|Strathfield|12|200|200
2020-11-03|Bus|Sydney CBD|12|2300|2700
2020-11-03|Bus|Wollongong and surrounds|12|200|200
2020-11-03|Bus|All - NSW|12|28500|28300
2020-11-03|Bus|Chatswood|13|400|300
2020-11-03|Bus|Macquarie Park|13|300|400
2020-11-03|Bus|Newcastle and surrounds|13|100|100
2020-11-03|Bus|North Sydney|13|200|200
2020-11-03|Bus|Other|13|23900|24500
2020-11-03|Bus|Parramatta|13|900|800
2020-11-03|Bus|Strathfield|13|200|200
2020-11-03|Bus|Sydney CBD|13|2500|2200
2020-11-03|Bus|Wollongong and surrounds|13|200|200
2020-11-03|Bus|All - NSW|13|28700|28900
2020-11-03|Bus|Chatswood|14|400|300
2020-11-03|Bus|Macquarie Park|14|400|300
2020-11-03|Bus|Newcastle and surrounds|14|100|100
2020-11-03|Bus|North Sydney|14|200|200
2020-11-03|Bus|Other|14|31500|30300
2020-11-03|Bus|Parramatta|14|1100|800
2020-11-03|Bus|Strathfield|14|200|200
2020-11-03|Bus|Sydney CBD|14|3000|2300
2020-11-03|Bus|Wollongong and surrounds|14|1000|200
2020-11-03|Bus|All - NSW|14|37900|34700
2020-11-03|Bus|Chatswood|15|900|500
2020-11-03|Bus|Macquarie Park|15|700|500
2020-11-03|Bus|Newcastle and surrounds|15|100|100
2020-11-03|Bus|North Sydney|15|800|300
2020-11-03|Bus|Other|15|51200|51500
2020-11-03|Bus|Parramatta|15|2000|1300
2020-11-03|Bus|Strathfield|15|600|400
2020-11-03|Bus|Sydney CBD|15|4500|3000
2020-11-03|Bus|Wollongong and surrounds|15|1200|700
2020-11-03|Bus|All - NSW|15|62000|58300
2020-11-03|Bus|Chatswood|16|700|500
2020-11-03|Bus|Macquarie Park|16|800|500
2020-11-03|Bus|Newcastle and surrounds|16|100|100
2020-11-03|Bus|North Sydney|16|600|200
2020-11-03|Bus|Other|16|35100|41600
2020-11-03|Bus|Parramatta|16|1700|1100
2020-11-03|Bus|Strathfield|16|400|400
2020-11-03|Bus|Sydney CBD|16|6500|3300
2020-11-03|Bus|Wollongong and surrounds|16|200|200
2020-11-03|Bus|All - NSW|16|46100|47900
2020-11-03|Bus|Chatswood|17|600|500
2020-11-03|Bus|Macquarie Park|17|700|500
2020-11-03|Bus|Newcastle and surrounds|17|100|100
2020-11-03|Bus|North Sydney|17|900|400
2020-11-03|Bus|Other|17|31600|38500
2020-11-03|Bus|Parramatta|17|1800|1100
2020-11-03|Bus|Strathfield|17|400|400
2020-11-03|Bus|Sydney CBD|17|9300|3700
2020-11-03|Bus|Wollongong and surrounds|17|200|100
2020-11-03|Bus|All - NSW|17|45600|45300
2020-11-03|Bus|Chatswood|18|400|300
2020-11-03|Bus|Macquarie Park|18|500|400
2020-11-03|Bus|Newcastle and surrounds|18|<50|<50
2020-11-03|Bus|North Sydney|18|500|300
2020-11-03|Bus|Other|18|21500|32100
2020-11-03|Bus|Parramatta|18|1300|900
2020-11-03|Bus|Strathfield|18|300|200
2020-11-03|Bus|Sydney CBD|18|6400|2700
2020-11-03|Bus|Wollongong and surrounds|18|100|100
2020-11-03|Bus|All - NSW|18|31000|37000
2020-11-03|Bus|Chatswood|19|200|100
2020-11-03|Bus|Macquarie Park|19|300|200
2020-11-03|Bus|Newcastle and surrounds|19|<50|<50
2020-11-03|Bus|North Sydney|19|200|100
2020-11-03|Bus|Other|19|11300|16500
2020-11-03|Bus|Parramatta|19|600|400
2020-11-03|Bus|Strathfield|19|200|100
2020-11-03|Bus|Sydney CBD|19|3400|1400
2020-11-03|Bus|Wollongong and surrounds|19|<50|<50
2020-11-03|Bus|All - NSW|19|16200|18800
2020-11-03|Bus|Chatswood|20|100|100
2020-11-03|Bus|Macquarie Park|20|200|100
2020-11-03|Bus|Newcastle and surrounds|20|<50|<50
2020-11-03|Bus|North Sydney|20|100|100
2020-11-03|Bus|Other|20|7200|9500
2020-11-03|Bus|Parramatta|20|400|300
2020-11-03|Bus|Strathfield|20|100|100
2020-11-03|Bus|Sydney CBD|20|1900|1000
2020-11-03|Bus|Wollongong and surrounds|20|<50|<50
2020-11-03|Bus|All - NSW|20|10000|11200
2020-11-03|Bus|Chatswood|21|100|100
2020-11-03|Bus|Macquarie Park|21|100|100
2020-11-03|Bus|Newcastle and surrounds|21|<50|<50
2020-11-03|Bus|North Sydney|21|100|100
2020-11-03|Bus|Other|21|5600|6600
2020-11-03|Bus|Parramatta|21|300|200
2020-11-03|Bus|Strathfield|21|100|<50
2020-11-03|Bus|Sydney CBD|21|1500|900
2020-11-03|Bus|Wollongong and surrounds|21|<50|<50
2020-11-03|Bus|All - NSW|21|7800|8000
2020-11-03|Bus|Chatswood|22|100|100
2020-11-03|Bus|Macquarie Park|22|100|100
2020-11-03|Bus|Newcastle and surrounds|22|<50|<50
2020-11-03|Bus|North Sydney|22|<50|<50
2020-11-03|Bus|Other|22|3700|4800
2020-11-03|Bus|Parramatta|22|100|200
2020-11-03|Bus|Strathfield|22|<50|100
2020-11-03|Bus|Sydney CBD|22|1100|800
2020-11-03|Bus|Wollongong and surrounds|22|<50|<50
2020-11-03|Bus|All - NSW|22|5100|6100
2020-11-03|Bus|Chatswood|23|<50|<50
2020-11-03|Bus|Macquarie Park|23|<50|<50
2020-11-03|Bus|Newcastle and surrounds|23|<50|<50
2020-11-03|Bus|North Sydney|23|<50|<50
2020-11-03|Bus|Other|23|1400|2100
2020-11-03|Bus|Parramatta|23|100|100
2020-11-03|Bus|Strathfield|23|<50|<50
2020-11-03|Bus|Sydney CBD|23|600|400
2020-11-03|Bus|Wollongong and surrounds|23|<50|<50
2020-11-03|Bus|All - NSW|23|2100|2600
2020-11-03|Ferry|Other|0|<50|<50
2020-11-03|Ferry|Sydney CBD|0|<50|<50
2020-11-03|Ferry|All - NSW|0|<50|<50
2020-11-03|Ferry|Newcastle and surrounds|5|<50|<50
2020-11-03|Ferry|North Sydney|5|<50|<50
2020-11-03|Ferry|Other|5|<50|<50
2020-11-03|Ferry|Sydney CBD|5|<50|<50
2020-11-03|Ferry|All - NSW|5|<50|<50
2020-11-03|Ferry|Newcastle and surrounds|6|<50|<50
2020-11-03|Ferry|North Sydney|6|<50|<50
2020-11-03|Ferry|Other|6|400|<50
2020-11-03|Ferry|Sydney CBD|6|100|100
2020-11-03|Ferry|All - NSW|6|500|100
2020-11-03|Ferry|Newcastle and surrounds|7|<50|100
2020-11-03|Ferry|North Sydney|7|100|100
2020-11-03|Ferry|Other|7|1400|100
2020-11-03|Ferry|Sydney CBD|7|100|800
2020-11-03|Ferry|All - NSW|7|1600|1100
2020-11-03|Ferry|Newcastle and surrounds|8|<50|100
2020-11-03|Ferry|North Sydney|8|100|100
2020-11-03|Ferry|Other|8|1400|300
2020-11-03|Ferry|Parramatta|8|<50|<50
2020-11-03|Ferry|Sydney CBD|8|300|1500
2020-11-03|Ferry|All - NSW|8|1800|2000
2020-11-03|Ferry|Newcastle and surrounds|9|<50|<50
2020-11-03|Ferry|North Sydney|9|<50|<50
2020-11-03|Ferry|Other|9|400|300
2020-11-03|Ferry|Parramatta|9|<50|<50
2020-11-03|Ferry|Sydney CBD|9|300|600
2020-11-03|Ferry|All - NSW|9|700|900
